timestamp,open,high,low,close
1.49E+12,10.55333372,10.7,10.363,10.54356318
1.49E+12,10.52595153,10.69,10.39052694,10.55251385
1.49E+12,10.544037,10.64,10.36124888,10.45378109
1.49E+12,10.5,10.84,10.39083529,10.53477583
1.49E+12,10.54834889,10.7964345,10.45896594,10.68767093
1.49E+12,10.67812601,10.95,10.45142641,10.6802719
1.49E+12,10.68915853,10.98,10.51404119,10.76671952
1.49E+12,10.7640319,11.036,10.54951493,10.99560209
1.49E+12,11.00439332,11.46718,10.9874072,11.32895165
1.49E+12,11.35026482,11.44,11.08331021,11.18638874
1.49E+12,11.19621262,11.41,11.09313579,11.29812128
1.49E+12,11.28520999,11.58,11.220117,11.45551642
1.49E+12,11.45639736,11.74,11.05612809,11.35342542
1.49E+12,11.35000161,11.56,10.52681905,10.94559409
1.49E+12,10.91971781,11.45,10.75413492,11.32319557
1.49E+12,11.32895704,11.55499112,11.173,11.38996237
1.49E+12,11.37190874,11.53,11.221,11.45567785
1.49E+12,11.5,11.54,11.135,11.35977532
1.49E+12,11.35735765,13.51593212,11.31,13.08562704
1.49E+12,13.08977629,13.16233,12.62876397,12.92788437
1.49E+12,12.9431288,12.97586164,12.54748421,12.84032153
1.49E+12,12.85632387,12.94697811,12.65179909,12.75087547
1.49E+12,12.74937159,12.93633073,12.70002,12.87868275
1.49E+12,12.86536135,13.03,12.69685859,12.84306746
1.49E+12,12.8445715,13.01950199,12.31175435,12.39552457
1.49E+12,12.47611953,12.87,12.1869607,12.79671985
1.49E+12,12.79200816,12.9,12.59863154,12.67851954
1.49E+12,12.66434049,13.41975637,12.58480915,13.2358088
1.49E+12,13.24713141,13.33158965,12.52649745,13.11775741
1.49E+12,13.09490468,13.82706285,12.99852063,13.5798408
1.49E+12,13.57987459,14.74,13.31147381,14.6324052
1.49E+12,14.65014117,16.02191198,14.30253,15.55260577
1.49E+12,15.52791095,16.7,15.11759387,15.81310597
1.49E+12,15.78609011,17.66218358,15.51378906,17.45966604
1.49E+12,17.44059732,19.5694104,16.89277273,19.05130411
1.49E+12,19.04717265,21.17219397,18.20320776,19.51775112
1.49E+12,19.45534511,20.37,18.5086543,18.51126037
1.49E+12,18.54833382,19.48219821,18.18001026,19.3033649
1.49E+12,19.28319983,20.43,18.9,19.5715311
1.49E+12,19.60610734,19.68347704,18.51693006,18.89632921
1.49E+12,18.87410492,18.92608063,16.51213655,16.54402802
1.49E+12,16.60132952,18.01,15.77219204,17.72162726
1.49E+12,17.689298,19.6510906,16.25761601,19.22638892
1.49E+12,19.22420947,21.68004379,18.79813202,21.41377536
1.49E+12,21.42368119,23.42045351,21.22258748,23.34275415
1.49E+12,23.30473229,30.7215846,23.30473229,28.4118251
1.49E+12,28.42079511,30.10898857,27.10762751,28.61705868
1.49E+12,28.6054897,35.20646532,28.26809839,35.11491638
1.49E+12,35.12075241,46.62681828,34.95321579,45.1889814
1.49E+12,45.1160426,52.82653984,34.38042314,44.53148033
1.49E+12,44.46035673,45.09880503,30.74095359,33.89618168
1.49E+12,33.92740871,45.5821526,33.70594912,43.17849202
1.49E+12,43.12000942,45.19280989,40.74510627,42.28239624
1.49E+12,42.19325038,43.63968559,41.45869801,42.48761537
1.49E+12,42.53273516,42.85285805,38.22142032,41.44383771
1.49E+12,41.39198465,44.1897177,40.10325233,43.11043683
1.49E+12,43.08465168,61.53264813,42.39535871,53.04454289
1.49E+12,52.92161052,53.42679691,47.42710354,50.71670743
1.49E+12,51.01478418,51.93105324,48.18932888,50.47321715
1.49E+12,50.48981183,51.60455368,47.78717648,48.86152443
1.49E+12,48.78846309,50.68019685,47.94792745,50.36166951
1.49E+12,50.31557386,53.98369463,49.85856899,52.84791303
1.49E+12,53.02126447,53.27203942,51.24876142,51.79622885
1.49E+12,51.93209478,52.16654723,46.82467336,49.74562438
1.49E+12,49.78597748,51.86487739,48.54725884,50.49999584
1.49E+12,50.47496795,51.29956149,42.75932008,48.29825608
1.49E+12,48.33572834,48.76738484,42.66725798,44.07150886
1.49E+12,44.1272751,45.91830189,41.1196103,44.43405635
1.49E+12,44.45353468,47.44,44.15019235,44.99364633
1.49E+12,45.05644408,45.97,40.75617639,43.23938876
1.49E+12,43.12674638,44.61930337,41.55884642,42.11289347
1.49E+12,42.19155591,45.91402019,42.09208536,44.45032086
1.49E+12,44.44654865,44.82598168,42.9186084,43.82302243
1.49E+12,43.92,44.67161584,42.7043144,43.94312245
1.49E+12,43.94445587,44.753,43.48182317,43.79888811
1.49E+12,43.83747779,48.1251982,43.30413529,46.57197782
1.49E+12,46.58637237,51.18189636,46.43947019,50.15729767
1.49E+12,50.18206807,50.646,46.46033891,47.5521723
1.49E+12,47.45798014,51.87271734,46.81,49.28454729
1.49E+12,49.1858308,49.786,47.54551434,48.62071379
1.49E+12,48.59133629,50,47.31088554,48.26413204
1.49E+12,48.21841578,52.399,47.66953925,51.12196453
1.49E+12,50.59466774,52.63,46.09858798,48.46486172
1.49E+12,48.51037722,51.898,47.84127046,50.44427025
1.49E+12,50.32486368,52.106,47.94994599,48.33100188
1.49E+12,48.28525566,52.501,47.89998,49.50953379
1.49E+12,49.48801465,53.884,47.60001,50.3603742
1.49E+12,50.75931886,54.187,49.15226968,50.88076536
1.49E+12,50.99148384,54.14,49.82130279,50.4749152
1.49E+12,50.68735207,57.31,49.88997,53.96726354
1.49E+12,53.85039847,65.25912955,52.73746132,64.28217522
1.49E+12,64.07981602,75.79365319,62.91010856,72.70618815
1.49E+12,72.81745762,75.37844692,67.59151517,70.75713624
1.49E+12,70.90985372,82.15480765,69.29888,80.74091706
1.49E+12,81.03140292,86.55309231,71.69851023,76.99067895
1.49E+12,76.24705096,83.7355351,75.18887643,78.05494097
1.49E+12,77.67853085,82.93815937,75.91629005,81.5809367
1.49E+12,81.09308616,97.62868194,80.10633957,96.03887673
1.49E+12,95.97035532,99.74284513,87.48101804,90.66451913
1.49E+12,91.00095228,96.48373478,89.68571436,94.81889577
1.49E+12,95.12727768,98.09330506,77.80863177,92.08423787
1.49E+12,90.41283769,94.41702818,85.22305567,87.73015585
1.49E+12,87.82285008,90.13748658,71.47904169,86.96730579
1.49E+12,86.94419816,91.989,85.7269853,88.01085537
1.49E+12,88.16970861,91.36419759,86.40048267,88.27462305
1.49E+12,88.32205259,91.46104948,83.48355921,85.45280552
1.49E+12,85.18287175,89.1384975,82.33740136,88.64653569
1.49E+12,88.34201017,90.873,87.37,89.75958001
1.49E+12,89.55979509,94.97619672,87.45213375,90.32124405
1.49E+12,90.39972938,92.65608255,86.48976123,87.02901456
1.49E+12,86.84741763,89.71004226,81.84255099,86.88492267
1.50E+12,86.83772291,99.86244126,86.17653071,96.33059668
1.50E+12,96.19425157,129.3636658,95.81957508,124.4762201
1.50E+12,124.4634675,128.8950411,120.390354,122.4248104
1.50E+12,122.4205878,147.5174002,120.5481281,147.1252499
1.50E+12,147.2980114,180.6220482,137.0762016,157.3952545
1.50E+12,157.5420936,172.4624435,152.069172,168.9287548
1.50E+12,168.4636476,232.661962,162.2537047,188.3124449
1.50E+12,188.1595869,211.3321734,166.7481355,174.299499
1.50E+12,174.8395832,196.6631,145.6505796,161.3206813
1.50E+12,161.1988213,169.6477078,116.2968129,155.1210082
1.50E+12,155.8675009,182.0884077,155.7836606,171.3076493
1.50E+12,169.7540616,198.0253796,161.9554527,194.097028
1.50E+12,192.9997072,233.2119997,184.6438772,227.2247329
1.50E+12,229.029908,233.5628274,206.92,227.7207328
1.50E+12,227.6308604,236.1541023,208.3516139,219.0084717
1.50E+12,218.8487444,228.93,215.0652109,221.4913871
1.50E+12,221.6174644,226.9512939,217.6300467,223.8889499
1.50E+12,223.8588936,249.1104097,220.4139762,245.0024399
1.50E+12,243.9366323,249.3015323,239.3738639,247.1127005
1.50E+12,247.0934271,268.5258875,244.2527465,264.0565665
1.50E+12,264.3972696,265.3010097,246.1927374,254.3771022
1.50E+12,254.3818499,261,249.000001,259.4373905
1.50E+12,259.4326524,279.8352212,259.1945029,279.0216233
1.50E+12,279.2355085,349.0134739,278.9860577,334.5296285
1.50E+12,334.165601,350.4917586,311.6974897,338.5805873
1.50E+12,338.393973,414.7570036,305.2519689,393.2210802
1.50E+12,392.7948814,400.9315226,355.6736064,386.3240208
1.50E+12,386.9435833,393.4176803,315.2988013,342.3511638
1.50E+12,342.5593884,349.3028264,263.8416485,343.3010879
1.50E+12,342.7914948,358.9242419,314.9153821,353.0127305
1.50E+12,352.4850537,369.0587593,340.8774005,367.4803404
1.50E+12,367.6862842,379.2455729,339.468137,350.5837427
1.50E+12,350.7564251,361.6890304,347.5355568,357.5398175
1.50E+12,357.9524862,366.9074056,327.0928731,351.7472456
1.50E+12,351.8560474,355.3781979,244.2213278,324.1953827
1.50E+12,324.1204148,331.7549688,307.1591355,321.1928826
1.50E+12,321.9189286,332.5541955,318.9232848,326.2731692
1.50E+12,326.1261868,330.6607411,297.5748136,302.3303011
1.50E+12,302.5305483,309.79,252.4989971,277.0941295
1.50E+12,277.8485394,292.7572345,211.0976372,252.683652
1.50E+12,253.2803389,285.3267231,210.79868,284.9265361
1.50E+12,284.8136673,322.4798144,259.0379574,315.5212316
1.50E+12,315.5598291,321.9503241,285.024846,290.9688216
1.50E+12,290.965497,305.7730405,269.6422881,279.5470252
1.50E+12,280.0247703,281.057722,248.6281978,259.462125
1.50E+12,259.7957753,293.0281069,250.786994,283.9351813
1.50E+12,282.3106508,284.4969729,270.9985324,276.2363272
1.50E+12,276.1544181,283.7985011,264.3319408,268.3467626
1.50E+12,268.388559,273.8297357,253.0229783,266.1516676
1.50E+12,266.4363571,274.6226219,261.3131135,266.0348006
1.50E+12,266.1722664,266.3497913,235.3522758,240.3700649
1.50E+12,240.451686,248.2121711,230.1040705,245.5981036
1.50E+12,245.5689034,251.5709403,236.0537417,237.0992468
1.50E+12,237.0403108,239.6479965,188.9972085,204.4298388
1.50E+12,204.2529017,215.6921029,173.8228441,189.9671483
1.50E+12,189.9375967,226.3868358,180.721077,223.9830715
1.50E+12,223.9248579,226.4819706,191.9788183,205.2769614
1.50E+12,205.296302,207.1436877,181.7926378,197.091176
1.50E+12,197.2370693,198.513262,168.4940643,168.898829
1.50E+12,169.0123863,172.0284648,134.3931336,155.8856666
1.50E+12,156.1183068,190.4177333,153.9608928,190.2859149
1.50E+12,190.3314111,261.3185533,177.3389077,227.0117396
1.50E+12,226.951798,245.2675021,187.0727261,194.4038007
1.50E+12,194.3689086,236.3134027,194.2399718,228.0584727
1.50E+12,228.476442,237.9811245,208.9276911,216.5435725
1.50E+12,216.6680669,237.1706583,215.4530859,231.5374801
1.50E+12,231.6895453,235.4394545,220.0444927,228.6890156
1.50E+12,228.7229429,230.7781843,223.8927273,225.9218989
1.50E+12,225.9395322,226.9179329,191.3736622,203.4322498
1.50E+12,203.5091946,209.202263,192.5153904,202.8993564
1.50E+12,202.9869754,205.7482661,198.4745695,202.9533751
1.50E+12,203.0180904,204.0544118,188.5904819,190.9537646
1.50E+12,191.2813652,209.9576385,177.1581776,205.821553
1.50E+12,205.751573,209.8242115,192.8160515,195.6217989
1.50E+12,196.037817,201.6781891,188.7350996,200.9370174
1.50E+12,201.1094809,233.021589,200.0805721,225.9091562
1.50E+12,226.1288953,229.1349014,214.7539503,217.794763
1.50E+12,217.8294254,228.3395552,217.4342206,224.6790661
1.50E+12,224.662239,240.799683,213.8572605,219.53085
1.50E+12,220.0654862,263.6,212.5433203,250.34
1.50E+12,253.69,281.9784596,237.3650772,265.5748056
1.50E+12,266.8150716,286.632,249.3357763,269.5861638
1.50E+12,269.64501,299.5383929,266.1831447,296.0841309
1.50E+12,296.1766365,315.1869266,259.3192331,295.0258182
1.50E+12,294.9459196,309.8801395,288.28173,297.8597138
1.50E+12,297.990826,310.3968951,295.5578507,309.2797014
1.50E+12,309.5163179,319.3219644,303.6718473,307.974659
1.50E+12,307.8599261,309.585342,286.2034058,296.3803675
1.50E+12,296.4762094,306.4956014,293.9953047,299.2718182
1.50E+12,299.3866298,300.0467283,270.7825285,286.5519616
1.50E+12,286.7101907,305.827106,280.2323198,301.1799635
1.50E+12,301.3849802,311.2691756,297.1763808,299.8981963
1.50E+12,299.9071147,306.7260594,286.4530416,292.2733767
1.50E+12,292.3174878,298.7157695,282.91036,292.6815172
1.50E+12,292.5901047,298.898148,287.4892321,298.1408237
1.50E+12,298.3518034,345.9583007,294.1725928,321.7227895
1.50E+12,321.6486207,329.6294532,292.0452004,313.6050141
1.50E+12,313.6783149,326.2277848,312.8086953,317.0805103
1.50E+12,317.1193413,328.2761458,314.1391478,325.0698201
1.50E+12,325.0964625,337.3427316,324.2002136,329.5466843
1.50E+12,329.3409426,334.6086808,324.7630554,332.0035608
1.50E+12,332.7176644,348.3498708,332.1596242,347.8949469
1.50E+12,347.9985247,350.4868122,335.1253391,347.6750323
1.50E+12,347.652713,375.5475707,347.0931017,372.3895663
1.50E+12,372.2069451,390.8788873,366.7413329,383.4040371
1.50E+12,383.3586203,390.1519462,380.485673,388.3673965
1.50E+12,388.392838,395.386017,386.4953227,391.3108507
1.50E+12,391.8254567,392.6347298,328.4008056,350.9603933
1.50E+12,350.9459677,371.0868868,336.0593233,352.2031523
1.50E+12,352.3648075,352.6430307,280.1511741,304.4307739
1.50E+12,303.5513742,324.4603763,273.6090936,318.3635031
1.50E+12,318.3131579,342.1768195,317.7121358,338.8899133
1.50E+12,338.5285581,338.8545718,323.2748239,334.9081078
1.50E+12,335.146664,335.540545,292.8869174,306.6496596
1.50E+12,306.3746095,309.3414062,293.2728848,303.68594
1.51E+12,303.5945031,306.342268,280.7581014,298.7960964
1.51E+12,299.2676485,308.4945188,288.2800854,297.8266099
1.51E+12,298.0011092,316.4428607,285.8552322,294.0187608
1.51E+12,294.2693547,294.5579763,256.8732006,275.6375332
1.51E+12,275.5783057,280.7776141,222.0753744,223.1698763
1.51E+12,223.0590848,267.7051325,200.8547917,259.0893168
1.51E+12,258.9529458,272.7636458,244.9979223,253.9498217
1.51E+12,254.16525,266.43315,239.439847,258.0038685
1.51E+12,257.7151137,300.8923543,257.6109918,297.710802
1.51E+12,297.8081209,299.9826683,275.778949,282.7748278
1.51E+12,282.8142772,293.5867615,277.4163498,283.2548799
1.51E+12,283.3932752,287.0911162,251.4638344,257.6402025
1.51E+12,257.6696258,270.8225304,253.8967594,262.8701744
1.51E+12,262.8834109,286.7518983,259.152797,285.9331166
1.51E+12,285.9841864,294.5189117,276.245643,282.3344464
1.51E+12,282.4865296,296.9875905,282.2300171,294.9089976
1.51E+12,294.8674582,295.9631526,285.9965724,288.4347079
1.51E+12,288.8239841,312.7649881,287.6128588,309.5571589
1.51E+12,309.6729032,310.3805191,298.0929263,302.6271687
1.51E+12,302.6822093,303.4464905,279.5805463,292.2588745
1.51E+12,292.3792979,305.9264625,291.9546948,302.8632143
1.51E+12,302.7796644,304.8206246,294.987339,303.5890567
1.51E+12,303.6426126,304.0475321,293.5409159,296.8824714
1.51E+12,296.6987408,300.0213549,286.5516764,291.8311899
1.51E+12,291.7942353,295.7540407,288.5095466,291.7474623
1.51E+12,291.6989291,297.7855977,286.970506,294.8619436
1.51E+12,294.9371436,309.3463032,293.557478,308.6632092
1.51E+12,308.6642313,314.3438672,304.4749115,311.1489913
1.51E+12,311.2751526,313.7377148,307.9062523,309.2946468
1.51E+12,309.3946611,310.1145044,284.9371329,296.9646572
1.51E+12,297.0391317,306.886527,291.8309218,298.738648
1.51E+12,299.1646626,304.5485014,297.0272852,302.6584682
1.51E+12,302.7212122,310.3106821,296.464499,302.6798687
1.51E+12,302.5871553,348.5122703,295.101875,337.0724516
1.51E+12,336.7751957,347.589466,333.460449,338.262726
1.51E+12,338.3085751,342.506858,318.5917118,336.7947184
1.51E+12,336.7045498,352.9665191,331.0046352,333.8527209
1.51E+12,334.0391909,334.3258835,310.3604409,315.9508639
1.51E+12,316.1591839,316.3557319,288.0058931,313.8520076
1.51E+12,313.5704106,316.6815968,304.7124638,307.3155163
1.51E+12,307.2851932,312.3545415,301.0061838,302.4946275
1.51E+12,302.5059238,304.2930187,287.3809066,299.5051741
1.51E+12,299.4613167,306.3168998,290.1682697,293.8984044
1.51E+12,294.432884,294.6053636,273.556313,284.3322185
1.51E+12,284.1166054,312.4108391,276.4571545,296.7078763
1.51E+12,296.5539573,300.8914974,289.3916405,296.3441333
1.51E+12,296.4318662,301.6221175,292.5646149,295.3281612
1.51E+12,295.3761653,299.2351333,292.0276439,296.6838888
1.51E+12,296.5737275,299.2336798,291.1637461,293.6631155
1.51E+12,293.7153477,311.3093385,292.1051232,303.8350945
1.51E+12,303.406022,311.0176567,302.732389,306.4829197
1.51E+12,306.7698713,310.8981225,302.5187621,303.3779423
1.51E+12,302.665083,304.8048275,287.7444048,289.2188601
1.51E+12,289.6840645,292.7484521,273.9844566,284.8566928
1.51E+12,284.6359004,308.6240191,283.4596567,304.455315
1.51E+12,304.057266,304.918208,293.8835174,299.9077291
1.51E+12,299.7880764,300.91,292.9801054,295.3009241
1.51E+12,295.7103698,307.2959599,291.0223478,297.3082697
1.51E+12,297.3093485,303.971863,286.9818414,291.7256114
1.51E+12,291.6359031,320.3926188,290.2717805,307.7737511
1.51E+12,307.8906488,329.8356374,305.6376567,319.9233848
1.51E+12,319.7900366,324.4349271,289.1685473,297.1612544
1.51E+12,296.9322352,321.6252439,295.0892653,313.6448333
1.51E+12,313.245556,322.0319343,293.4489646,304.4257625
1.51E+12,303.5560526,319.4680971,302.4410322,314.1685376
1.51E+12,314.5625911,337.5860143,313.3023361,335.272365
1.51E+12,335.1787775,339.9254998,324.6668124,331.2517416
1.51E+12,331.5512652,335.3072096,320.7754162,329.5445971
1.51E+12,330.1554672,335.4691227,324.2143864,330.962873
1.51E+12,331.3470233,350.1207908,326.0566776,346.7247735
1.51E+12,346.768162,371.6622843,343.6309755,354.2393438
1.51E+12,354.4348004,373.1460588,353.2272547,367.618567
1.51E+12,367.3253455,373.3295367,350.5887033,359.947772
1.51E+12,360.3469966,381.8168927,358.7635055,380.9680474
1.51E+12,380.9982561,425.5257661,374.9839503,406.3032408
1.51E+12,406.4510224,479.2314949,398.3498469,470.3776961
1.51E+12,470.0710347,482.7627651,455.3083463,463.4037506
1.51E+12,463.5329781,474.0078005,446.330248,470.5317022
1.51E+12,470.5280949,491.1413971,462.1866001,474.6614683
1.51E+12,474.7388952,478.8278173,457.3973329,465.7433096
1.51E+12,465.529134,514.4132609,403.9857332,424.9334775
1.51E+12,425.2590178,459.0995524,394.6872385,433.7714631
1.51E+12,434.1494575,467.2764023,415.2781832,461.4810194
1.51E+12,461.2720115,471.5497576,448.4399963,456.8867628
1.51E+12,456.5017639,481.2148975,439.6185102,461.6887677
1.51E+12,462.1048074,471.5163837,444.6855469,466.5029659
1.51E+12,466.7405707,467.9211041,448.5366358,453.6360928
1.51E+12,453.4976232,459.0378164,404.4801621,419.1957
1.51E+12,419.9219936,438.201319,395.717512,425.8830723
1.51E+12,425.4061099,467.3445525,400.6607885,451.9183259
1.51E+12,448.646913,505.1062363,446.1154518,471.1529504
1.51E+12,470.5813165,471.3999976,425.8492837,433.8817557
1.51E+12,436.3797757,527.8411052,432.8753673,514.1617083
1.51E+12,513.7609988,678.1230421,498.3862673,652.0401572
1.51E+12,653.231273,761.4746893,590.4784523,698.290234
1.51E+12,697.9888031,756.8582412,656.8607709,691.8249034
1.51E+12,692.5993442,698.1350895,607.7370453,683.1466429
1.51E+12,683.1955121,722.032361,675.8051412,691.2876101
1.51E+12,690.5723226,735.6753157,687.0497532,716.2871687
1.51E+12,723.0079809,801.4191889,679.6887295,786.7826563
1.51E+12,786.5586161,873.6422586,769.4120544,814.4857242
1.51E+12,814.2469328,831.4114347,706.5082144,799.3550567
1.51E+12,799.5754361,844.7837613,758.0218592,790.5950496
1.51E+12,793.0495987,796.5592278,493.5610244,660.7979069
1.51E+12,661.6611202,751.2949718,652.2810066,700.9328285
1.51E+12,701.8116327,704.1975115,596.9464575,679.0093182
1.51E+12,679.6707821,751.5151407,673.2708243,722.7131796
1.51E+12,723.9770981,770.6952477,722.0657484,753.6915045
1.51E+12,752.4121297,776.4296592,706.8258752,739.6125958
1.51E+12,739.6279936,742.7094936,669.9583243,718.3525228
1.51E+12,719.8161745,760.031292,708.5558192,739.7953451
1.51E+12,738.3872185,742.8924643,659.3069327,692.1895294
1.51E+12,693.6782776,750.2271378,688.0352352,743.0778995
1.51E+12,739.365966,770.4981849,723.1739578,758.2048832
1.51E+12,759.4692622,891.7782893,758.6488264,861.8559826
1.51E+12,861.9904678,958.0629156,845.895477,943.5283695
1.52E+12,944.0728084,1008.859191,905.4410888,946.2572997
1.52E+12,946.3895565,1028.002946,924.963694,964.5493996
1.52E+12,965.2102671,1021.962052,952.4779822,1007.939992
1.52E+12,1008.179228,1128.207291,999.4677506,1122.009457
1.52E+12,1117.726299,1238.278347,974.1351907,1136.321563
1.52E+12,1137.877058,1315.6008,1128.126566,1294.848194
1.52E+12,1296.187459,1410.335075,1208.735157,1250.467771
1.52E+12,1250.070851,1339.022549,1098.387273,1141.069837
1.52E+12,1141.960288,1291.785584,1086.855703,1260.953282
1.52E+12,1262.217133,1426.788152,1258.76618,1387.066757
1.52E+12,1385.301392,1394.159488,1267.083522,1357.626759
1.52E+12,1359.118795,1385.50493,1268.523359,1279.860719
1.52E+12,1278.368412,1281.165104,855.3605291,1045.815855
1.52E+12,1049.581143,1114.737197,763.2108398,1021.578221
1.52E+12,1019.33449,1098.760041,949.4740182,1015.864115
1.52E+12,1015.246401,1099.226821,981.9678506,1040.389703
1.52E+12,1040.708687,1166.277157,1039.901343,1153.118275
1.52E+12,1149.942221,1152.943407,1006.859464,1050.776312
1.52E+12,1050.53391,1088.871869,916.0463983,999.1519398
1.52E+12,999.3950981,1023.566934,906.8418463,984.303811
1.52E+12,987.5329083,1067.422134,955.2425302,1063.03102
1.52E+12,1062.61503,1106.682856,1019.46669,1048.907848
1.52E+12,1048.468241,1080.021575,985.3601292,1048.925376
1.52E+12,1049.751109,1121.455394,1034.165848,1109.843162
1.52E+12,1110.164865,1240.510872,1099.969494,1228.706753
1.52E+12,1225.899283,1237.852037,1150.324878,1168.168308
1.52E+12,1169.221382,1174.737234,1033.93464,1063.016728
1.52E+12,1063.029659,1122.72989,1019.405916,1110.852414
1.52E+12,1111.723139,1157.744484,955.7377694,1024.977413
1.52E+12,1025.488936,1027.396153,743.2893186,917.0386366
1.52E+12,919.1315911,996.5136611,842.6511641,969.8867953
1.52E+12,968.1557121,970.5281636,778.2055118,823.9258628
1.52E+12,824.575284,856.489263,627.8539144,691.9728956
1.52E+12,693.4048458,803.1904097,563.3828566,783.355267
1.52E+12,785.274891,860.8950346,717.9847966,752.3295966
