MACD_12_26,MACDsignal_12_26,MACDdifference_12_26,Open,High,Low,Close
0.0006569274355147092,0.00246623276462385,-0.0018093053291091407,0.08868,0.09246,0.08473,0.09057
0.00026147031138003263,0.0019722379888124685,-0.0017107676774324359,0.09057,0.0912,0.08752,0.09057
3.7109398981979846e-05,0.0015488429105586178,-0.001511733511576638,0.0905,0.092,0.08509,0.09174
0.00011644510809906417,0.0012412239350346346,-0.0011247788269355705,0.09174,0.10158,0.09121,0.09512
0.0006117447238526141,0.001108004263926644,-0.00049625954007403,0.09512,0.101,0.09459,0.10085
0.0007114435527208335,0.0010250434672621973,-0.00031359991454136377,0.10085,0.101,0.09603,0.09716
0.0008752729612575005,0.000993997016174138,-0.00011872405491663738,0.09778,0.09869,0.09496,0.09839
0.0012954290072468427,0.0010560294728175807,0.00023939953442926208,0.098,0.10499,0.09715,0.10233
0.001363528784284182,0.0011189460914111684,0.00024458269287301365,0.10235,0.10319,0.09869,0.09913
0.0013603677169085615,0.0011681161861927922,0.00019225153071576935,0.09913,0.09913,0.09054,0.0986
0.0012078473632868153,0.00117617861343341,3.1668749853405384e-05,0.09869,0.09908,0.09523,0.09686
0.000990155610735427,0.0011385400700329282,-0.00014838445929750118,0.0963,0.09843,0.09411,0.09577
0.000535093248626814,0.0010167271801494254,-0.0004816339315226114,0.09569,0.0974,0.0915,0.09225
0.00019982584077747612,0.0008521324172884882,-0.0006523065765110121,0.09232,0.09398,0.09062,0.0926
-8.52902158736818e-05,0.0006635346056756755,-0.0007488248215493573,0.0926,0.09341,0.09036,0.09234
0.00022247421276382073,0.0005749039808010408,-0.0003524297680372201,0.09221,0.1035,0.09212,0.09913
0.00014194292384693552,0.00048798339271273217,-0.00034604046886579665,0.09913,0.09929,0.093,0.09505
1.14639638498365e-05,0.000392390595438167,-0.0003809266315883305,0.09441,0.095,0.09198,0.09421
-6.173970446624044e-06,0.00031248448113174856,-0.0003186584515783726,0.09391,0.09529,0.09279,0.09529
9.236288399473713e-05,0.00026837484125227557,-0.00017601195725753843,0.09532,0.1015,0.09483,0.09672
0.00025260577798023875,0.0002652161407455815,-1.2610362765342752e-05,0.09722,0.09854,0.09482,0.09779
0.00017298985978021764,0.00024674802212902304,-7.37581623488054e-05,0.09779,0.09876,0.09507,0.09522
0.0002055442799475532,0.00023849910436025967,-3.2954824412706474e-05,0.09523,0.09736,0.09473,0.09645
0.0003043949572714699,0.0002516887248364476,5.270623243502231e-05,0.09625,0.09789,0.09563,0.09741
0.0004943650888734469,0.0003002547800383612,0.0001941103088350857,0.09713,0.09888,0.09568,0.09888
0.0004653581142670393,0.0003332921988456092,0.00013206591542143012,0.09888,0.10028,0.0965,0.0967
0.0004333718065691189,0.000353316243107664,8.00555634614549e-05,0.09657,0.098,0.09616,0.09665
0.00029659166056054953,0.0003419676437671971,-4.537598320664756e-05,0.09638,0.09842,0.09475,0.0953
0.0002723228325984678,0.0003280350644290548,-5.571223183058703e-05,0.09575,0.0975,0.094,0.09639
0.0003357298834183037,0.00032957434792357874,6.155535494724936e-06,0.09636,0.09799,0.09597,0.09747
0.0004711073303185209,0.00035788564842422,0.00011322168189430095,0.09704,0.09988,0.09698,0.0986
0.0005337375629617669,0.00039306070689897705,0.00014067685606278984,0.0986,0.09918,0.0965,0.09812
0.0005933700427765559,0.0004331268346359865,0.0001602432081405694,0.09869,0.09975,0.096,0.09833
0.0006864804148222908,0.00048380186162777955,0.00020267855319451128,0.09836,0.09988,0.0972,0.099
0.0004729842390351763,0.00048163818985738865,-8.653950822212373e-06,0.09917,0.09979,0.09448,0.09549
0.0003447987121575763,0.00045426880418633213,-0.00010947009202875584,0.09569,0.09748,0.09475,0.09605
0.00022058396166212135,0.00040752979991073775,-0.0001869458382486164,0.09606,0.09756,0.095,0.0958
-5.0080385911213665e-05,0.00031600457355767227,-0.00036608495946888593,0.0958,0.09625,0.09365,0.09365
-0.00035455110695037373,0.00018188969887900365,-0.0005364408058293774,0.09367,0.09499,0.0906,0.09248
-0.0006908068089275937,7.346504874388564e-06,-0.0006981533138019823,0.09248,0.09412,0.09066,0.0912
-0.0012008406897035945,-0.00023429524507408397,-0.0009665454446295105,0.09121,0.092,0.08615,0.088
-0.0013878800567947575,-0.0004650155003677389,-0.0009228645564270186,0.088,0.09159,0.0874,0.0905
-0.0015408688730649683,-0.0006801886317500272,-0.0008606802413149412,0.09051,0.0911,0.08967,0.09022
-0.0019702112783702153,-0.000938195517808355,-0.0010320157605618603,0.09013,0.09163,0.08433,0.08611
-0.002486275344903449,-0.0012478137457651091,-0.00123846159913834,0.08608,0.08618,0.08037,0.08357
-0.002816074890843581,-0.001561467808404508,-0.0012546070824390732,0.0833,0.0858,0.08329,0.08415
-0.0029675177615871573,-0.0018426791142115459,-0.0011248386473756114,0.08417,0.08722,0.0838,0.08509
-0.0032291101057481397,-0.002119966349973582,-0.0011091437557745579,0.0849,0.0854,0.08287,0.08287
-0.0034068042834166368,-0.002377334707005669,-0.0010294695764109679,0.08299,0.08398,0.08164,0.08275
-0.003618693094183917,-0.002625606978935302,-0.0009930861152486147,0.08291,0.08477,0.08001,0.08135
-0.003643083965303648,-0.0028291027660294543,-0.0008139811992741936,0.08154,0.08395,0.0815,0.08261
-0.003466913787312398,-0.0029566651657748516,-0.0005102486215375463,0.08287,0.08508,0.08267,0.08454
-0.0030336232831830456,-0.0029720568081265893,-6.156647505645629e-05,0.08454,0.08797,0.08454,0.08775
-0.0026659525690497232,-0.0029108359002659244,0.00024488333121620116,0.08781,0.088,0.08631,0.08767
