MACD_12_26,MACDsignal_12_26,MACDdifference_12_26,Open,High,Low,Close
3.5717409087872554,2.9502313210012363,0.6215095877860191,56.77,60.03,55.71,58.48
3.534025886605484,3.0810351929246127,0.4529906936808712,58.51,59.62,56.26,57.61
3.559338026556084,3.1856851199313625,0.3736529066247214,57.62,59.77,56.73,58.88
3.5495252375479254,3.2638227183300397,0.2857025192178857,58.88,60.68,57.69,59.03
3.3599855278694903,3.2841741098169965,0.0758114180524938,59.03,61.08,54.51,57.17
3.2712569334421033,3.2814718268816603,-0.010214893439556949,57.19,58.55,56.46,58.46
3.0496715458964516,3.2334211373448296,-0.183749591448378,58.46,58.67,56.0,56.96
2.941624972171688,3.173371661838231,-0.23174668966654277,56.96,59.4,56.38,58.27
2.5027753779089608,3.0361627346864126,-0.5333873567774519,58.27,59.67,52.37,54.1
2.1628759616268383,2.8583013135547697,-0.6954253519279314,54.11,55.05,51.55,54.52
2.074427244790833,2.6992340996572275,-0.6248068548663945,54.54,57.3,51.86,57.14
1.9535292433633487,2.548353594609497,-0.5948243512461482,57.14,57.85,55.82,56.78
2.0748191654474155,2.452765060161408,-0.37794589471399265,56.78,60.87,56.45,59.85
2.458769156320507,2.4539748057400614,0.004794350580445528,59.85,64.6,57.8,63.87
2.992415016696654,2.562302300594975,0.4301127161016791,63.89,68.88,61.34,67.22
3.2340550195532245,2.6972903072247227,0.5367647123285018,67.22,68.37,63.37,65.4
3.129859620332901,2.7841322494280933,0.3457273709048079,65.42,67.15,58.73,62.12
3.06572739543207,2.8406220084494507,0.2251053869826194,62.08,63.68,61.0,62.8
2.698154579229005,2.812059462607076,-0.11390488337807092,62.8,63.9,58.77,59.2
2.4587193838548203,2.7412544901215927,-0.2825351062667725,59.18,60.54,57.76,60.21
2.269812644717881,2.6468199907309935,-0.3770073460131127,60.21,61.63,58.01,60.55
2.211601106277989,2.5596683253042705,-0.34806721902628146,60.56,63.01,59.97,62.02
1.8508505328611733,2.4177642318083894,-0.5669136989472161,62.03,62.29,56.6,58.34
1.5282042033032894,2.239711157928634,-0.7115069546253445,58.33,59.1,57.02,58.1
1.1001761793199663,2.0116596173707646,-0.9114834380507983,58.11,59.24,53.91,56.1
0.8534136688931966,1.7798929079919483,-0.9264792390987517,56.12,58.28,55.33,57.38
0.6179604538354226,1.5474121117459543,-0.9294516579105316,57.36,58.18,56.93,56.97
0.8946969374826779,1.4168266995041896,-0.5221297620215117,56.95,62.95,56.93,62.89
0.9453657915929767,1.3225100319151055,-0.3771442403221288,62.89,63.7,60.51,60.92
1.1144414474346789,1.2808876703927412,-0.16644622295806233,60.94,64.31,59.69,62.69
0.8673286009190022,1.1981621113568637,-0.33083351043786147,62.68,63.19,56.32,58.06
-0.19072710781372848,0.9203473396055198,-1.1110744474192482,58.07,58.62,45.33,47.28
-0.7763421206624628,0.5809733591202513,-1.357315479782714,47.28,52.38,46.24,50.32
-1.4238376048901387,0.17997705332515768,-1.6038146582152963,50.33,51.32,45.21,47.83
-1.907717485320589,-0.23759027256359203,-1.6701272127569968,47.82,49.25,46.28,47.92
-2.191992260257436,-0.628491952814199,-1.563500307443237,47.93,49.18,45.22,48.84
-2.4985279617273903,-1.0025154456175625,-1.4960125161098279,48.85,49.35,45.98,47.47
-2.6823769008383493,-1.3384994439953737,-1.3438774568429757,47.47,48.81,46.52,47.82
-2.7282655496625523,-1.6164604135497558,-1.1118051361127965,47.82,49.45,47.77,48.67
-2.710052469930865,-1.835183702518314,-0.874868767412551,48.65,49.59,47.37,48.96
-2.518562184289827,-1.971861837292023,-0.5467003469978042,48.95,51.31,48.38,50.8
-2.5506094467604328,-2.087613011241664,-0.46299643551876857,50.82,51.04,47.26,48.15
-2.4726481460808643,-2.1646209174843567,-0.30802722859650755,48.17,49.65,47.11,49.08
-2.444651907534052,-2.2206276270811567,-0.22402428045289513,49.08,50.37,48.1,48.31
-2.4386224705581583,-2.264226914378706,-0.17439555617945235,48.29,48.75,46.91,47.76
-2.3193318707680106,-2.275247970085731,-0.04408390068227952,47.76,49.67,47.64,48.85
-2.2241141139450136,-2.2650211510287463,0.04090703708373278,48.85,49.07,47.44,48.54
-2.125754126344944,-2.2371676418796356,0.11141351553469159,48.53,49.03,47.94,48.52
-2.138342982095388,-2.2174026507630975,0.07905966866770964,48.51,48.51,46.15,47.09
-2.436845467141083,-2.2612913191311765,-0.17555414800990654,47.1,47.64,41.59,43.16
-2.538583437876106,-2.3167498491176,-0.22183358875850612,43.17,44.79,42.75,44.47
-2.7096497352370648,-2.3953299467651417,-0.3143197884719231,44.47,45.14,42.25,42.96
-2.656629112110082,-2.4475898439045776,-0.20903926820550423,42.99,45.29,42.56,44.92
-2.497160240893912,-2.4575039330261546,-0.03965630786775742,44.92,46.58,43.97,46.02
-2.3429625344151717,-2.4345956353292433,0.09163310091407162,46.01,46.56,45.12,46.03
-2.1938553585953144,-2.3864475497594144,0.19259219116409998,46.01,46.62,44.56,46.05
-2.1173834617842076,-2.332634705141277,0.21525124335706947,46.05,47.14,44.8,45.23
-1.9966730292844659,-2.2654423429764243,0.26876931369195844,45.23,45.85,44.95,45.69
-1.8355029458510543,-2.1794544359159027,0.3439514900648484,45.68,46.7,45.44,46.24
-1.6875142682256765,-2.0810663770812954,0.39355210885561887,46.26,48.46,45.23,46.25
-1.6615512341638237,-1.9971633312399455,0.33561209707612183,46.25,46.97,43.19,44.88
-1.5720477938229607,-1.9121402097659552,0.34009241594299455,44.88,45.97,44.72,45.51
