MACD_12_26,MACDsignal_12_26,MACDdifference_12_26,Open,High,Low,Close
-0.06552827268077177,-0.06561293983925634,8.46671584845693e-05,3.3386,3.47,2.9838,3.2603
-0.06665271736923062,-0.06584591036497336,-0.0008068070042572539,3.2656,3.5393,3.0752,3.2641
-0.09192686012130302,-0.0715522731467786,-0.02037458697452442,3.264,3.3249,2.8955,2.9295
-0.14061390746011826,-0.08638381586417353,-0.05423009159594473,2.9288,2.9293,2.4282,2.5327
-0.15053633789321808,-0.09996071837920537,-0.05057561951401271,2.5376,2.9389,2.36,2.8829
-0.1389496658720195,-0.10811723528496976,-0.03083243058704975,2.883,3.16,2.726,3.1144
-0.13465668168705536,-0.11361868978763855,-0.02103799189941681,3.1084,3.2545,2.9564,3.031
-0.142641822516131,-0.11959143414111642,-0.02305038837501458,3.0216,3.0319,2.7,2.8628
-0.154606088101779,-0.12675568962488434,-0.02785039847689466,2.8628,3.0397,2.4689,2.7672
-0.15133325694588828,-0.13176137754611225,-0.019571879399776032,2.7571,3.0107,2.65,2.9082
-0.15116369168275723,-0.1356985814617203,-0.015465110221036915,2.9184,3.09,2.7001,2.8548
-0.12695276110611298,-0.1339290156862351,0.006976254580122132,2.855,3.2571,2.7804,3.1433
-0.10262784924036339,-0.12761050441690466,0.024982655176541274,3.1409,3.2766,2.9003,3.1937
-0.08746030424006435,-0.1195207726972738,0.03206046845720946,3.185,3.25,3.03,3.1287
-0.07231339819361526,-0.11002323422485219,0.037709836031236926,3.1292,3.1857,2.9819,3.1578
-0.07507342710709963,-0.1030001070207883,0.027926679913688662,3.1557,3.2109,2.908,2.9599
-0.07711187513053286,-0.0978028258696892,0.020690950739156347,2.9549,3.027,2.8735,2.9505
-0.08204022823028323,-0.09464074955254956,0.012600521322266328,2.9447,2.9838,2.8228,2.8967
-0.08729980862171782,-0.09316900290133003,0.005869194279612203,2.8967,2.9889,2.65,2.8669
-0.10955716596981535,-0.09645298766538306,-0.013104178304432293,2.8667,2.8873,2.42,2.6232
-0.13197376780080994,-0.10356815387889579,-0.028405613921914152,2.6231,2.6708,2.5356,2.5439
-0.14989090398087246,-0.11284418707218684,-0.03704671690868562,2.542,2.5898,2.42,2.5202
-0.1518158146358739,-0.12064623936326001,-0.031169575272613895,2.5181,2.683,2.4561,2.6522
-0.1892965348098672,-0.1343871851514415,-0.0549093496584257,2.6486,2.6604,2.13,2.174
-0.20651304709506801,-0.14882150637815025,-0.05769154071691776,2.1721,2.4083,2.081,2.3005
-0.2126431236207762,-0.1615923053910891,-0.0510508182296871,2.3001,2.4569,2.0123,2.3638
-0.2017712880199638,-0.16963136294602718,-0.03213992507393662,2.3686,2.63,2.303,2.5314
-0.20135286733504376,-0.17597772333552508,-0.02537514399951868,2.5274,2.6056,2.3873,2.3999
-0.19692306946240912,-0.18016788038786688,-0.016755189074542237,2.3988,2.4607,2.3401,2.4227
-0.17846420488068615,-0.1798270745038179,0.0013628696231317572,2.4228,2.7044,2.4132,2.5836
-0.17602360598003486,-0.17906625438613627,0.0030426484061014114,2.5826,2.5867,2.336,2.4062
-0.17967428767070626,-0.17918787720949642,-0.00048641046120984077,2.4061,2.4424,2.2331,2.3107
-0.18385551154801094,-0.1801215033573604,-0.003734008190650534,2.3108,2.3485,2.1932,2.2682
-0.19522201720439636,-0.18314186307055563,-0.012080154133840726,2.2648,2.269,2.1071,2.1398
-0.19670110846321487,-0.1858538967205334,-0.010847211742681467,2.1374,2.2462,2.1107,2.2053
