MACD_12_26,MACDsignal_12_26,MACDdifference_12_26,Open,High,Low,Close
-0.0036885841675624725,-0.0014531748037407025,-0.0022354093638217703,0.07696,0.0775,0.07057,0.07363
-0.004012317377077496,-0.0020265712981906506,-0.001985746078886845,0.07389,0.07946,0.07146,0.07754
-0.0038696689636706083,-0.0024298305360554236,-0.0014398384276151847,0.07759,0.08236,0.03,0.08219
-0.0034710936728810232,-0.002653450188955739,-0.0008176434839252842,0.08219,0.08657,0.07998,0.0854
-0.0031640548500043997,-0.002761511875192173,-0.0004025429748122267,0.08542,0.0855,0.0813,0.08481
-0.003121123333359274,-0.0028367428605525023,-0.0002843804728067719,0.085,0.08598,0.0788,0.08174
-0.0030050949934583154,-0.0028716411619554958,-0.00013345383150281968,0.08174,0.08371,0.07925,0.08235
-0.003117370749815232,-0.002922210479268745,-0.0001951602705464869,0.08235,0.08379,0.07901,0.07925
-0.0032264058047391936,-0.002984451078050233,-0.0002419547266889607,0.0791,0.08046,0.07624,0.07851
-0.0031699690915483886,-0.0030222353415295684,-0.0001477337500188202,0.07874,0.08163,0.07667,0.07987
-0.0031682894170082104,-0.0030518732843963395,-0.00011641613261187097,0.08035,0.08333,0.07819,0.07885
-0.0029688037772595127,-0.003035065603602678,6.626182634316509e-05,0.07896,0.08112,0.0785,0.08094
-0.0029416306449642354,-0.003016204650285576,7.457400532134058e-05,0.08082,0.08104,0.07718,0.07884
-0.003577444645427183,-0.0031292870501497113,-0.00044815759527747166,0.07885,0.07928,0.06804,0.06996
-0.0038193691822088205,-0.003268123019471712,-0.0005512461627371085,0.06996,0.07278,0.06658,0.07272
-0.004269634518389687,-0.003469375708207179,-0.0008002588101825078,0.07285,0.07968,0.06847,0.06882
-0.004046445252606723,-0.003585227291996105,-0.00046121796061061784,0.06895,0.07583,0.06798,0.07556
-0.003753338285760202,-0.003618951415658523,-0.0001343868701016793,0.07551,0.07778,0.0719,0.07648
-0.003223654732768963,-0.003539700462032475,0.00031604572926351203,0.07649,0.08281,0.07629,0.07976
-0.0028402447836010786,-0.003399538213127577,0.0005592934295264983,0.08,0.0821,0.07578,0.07889
-0.002446946147691989,-0.003208724530167735,0.0007617783824757458,0.07926,0.08175,0.07891,0.07966
-0.001393206104180103,-0.0028451707872354007,0.0014519646830552977,0.07962,0.0915,0.07945,0.08878
-0.0009016405862191101,-0.002456079409595886,0.001554438823376776,0.0888,0.08881,0.08139,0.08434
-0.0010416757160957718,-0.002172974371976572,0.0011312986558808004,0.08402,0.08615,0.07279,0.07755
-0.0014141172691531645,-0.0020211066938352154,0.0006069894246820509,0.07724,0.07779,0.0715,0.07407
-0.0016004841127641722,-0.0019369394997833828,0.00033645538701921056,0.07408,0.07586,0.07394,0.0752
-0.0017171471416428663,-0.0018929631892444152,0.00017581604760154887,0.07492,0.07558,0.07427,0.07534
-0.0017114310472366445,-0.0018566449749084734,0.00014521392767182883,0.0754,0.07757,0.07491,0.07632
-0.0021725803390961473,-0.0019198484563079043,-0.0002527318827882431,0.07632,0.0769,0.06935,0.07019
-0.002439367029586373,-0.0020237737554037586,-0.00041559327418261424,0.07001,0.07107,0.06886,0.07107
-0.002370159883144471,-0.002093062493518213,-0.0002770973896262579,0.07109,0.0745,0.06919,0.07423
-0.001850520882254389,-0.002044547722546269,0.00019402684029188027,0.07421,0.08006,0.07187,0.07976
-0.001404079064731903,-0.0019164403682728546,0.0005123613035409517,0.07976,0.0846,0.07888,0.07999
-0.0011470161353138164,-0.001762542429492329,0.0006155262941785126,0.07996,0.08049,0.07642,0.07862
-0.0009127011850228184,-0.0015925626123715272,0.0006798614273487089,0.07862,0.08126,0.0765,0.07887
-0.0008481551787078989,-0.0014436730193183001,0.0005955178406104012,0.07886,0.07891,0.07628,0.07724
-0.0009007104490059148,-0.0013350757751787318,0.000434365326172817,0.07724,0.07778,0.07474,0.07582
-0.0010261681545667978,-0.0012732920982094114,0.0002471239436426136,0.07582,0.07786,0.07307,0.07463
-0.001349609749188574,-0.0012885560539022272,-6.105369528634666e-05,0.07469,0.07507,0.07076,0.07165
-0.001417482247036722,-0.0013143418675719866,-0.0001031403794647355,0.07147,0.07617,0.07113,0.07379
-0.0012692064964379135,-0.0013053146322939129,3.6108135855999384e-05,0.07372,0.07873,0.07355,0.07612
-0.0012984478829523721,-0.0013039412628242206,5.4933798718484646e-06,0.07636,0.07637,0.07379,0.07411
-0.001535681658794072,-0.0013502898712257462,-0.0001853917875683257,0.074,0.07435,0.0705,0.07123
-0.0014748610107843951,-0.0013752043267157104,-9.965668406868478e-05,0.07115,0.07494,0.07078,0.07411
-0.0013530931783357625,-0.0013707820647240049,1.7688886388242397e-05,0.0741,0.07665,0.07354,0.07483
-0.001356100074098615,-0.0013678456494326241,1.1745575334009021e-05,0.075,0.07517,0.07258,0.0734
-0.0012323318889319035,-0.001340742770577594,0.00010841088164569045,0.07361,0.07737,0.07346,0.07479
-0.0012359794404009639,-0.001319790026148744,8.381058574778006e-05,0.07462,0.07519,0.07249,0.07335
-0.0012996072612307813,-0.0013157534610830851,1.6146199852303846e-05,0.07319,0.07478,0.07077,0.07241
-0.001399157418993588,-0.0013324342926078418,-6.672312638574614e-05,0.07241,0.0729,0.07082,0.0716
-0.001902500416639183,-0.0014464477358204768,-0.0004560526808187061,0.07185,0.07224,0.06482,0.06606
-0.002377933030666274,-0.0016327450802894857,-0.0007451879503767881,0.06631,0.06811,0.06372,0.06477
-0.0028244973837126125,-0.0018710958331912841,-0.0009534015505213284,0.06477,0.06576,0.06061,0.0635
-0.002998745642232764,-0.0020966260161989396,-0.0009021196260338244,0.06349,0.06629,0.06297,0.0653
-0.0031488957464409356,-0.002307080127377572,-0.0008418156190633636,0.06536,0.06593,0.06348,0.0647
-0.0033629338836565215,-0.002518251011187474,-0.0008446828724690473,0.06475,0.06777,0.06277,0.06304
-0.0035098297341808887,-0.0027165668553740556,-0.0007932628788068332,0.06304,0.06375,0.05963,0.06282
-0.0035211504689503237,-0.0028774836427351365,-0.0006436668262151872,0.06306,0.06412,0.06145,0.06362
-0.0026704716889543317,-0.002836081238672756,0.00016560954971842415,0.06351,0.07788,0.06342,0.0739
-0.0011963405402144744,-0.002508133014662303,0.0013117924744478287,0.074,0.09086,0.07342,0.08365
-0.0007627753586163799,-0.0021590614116532543,0.0013962860530368744,0.08366,0.08813,0.0705,0.07443
0.0005534354082271098,-0.0016165619584086496,0.0021699973666357594,0.07443,0.08995,0.074,0.08657
0.0024353966322507997,-0.0008061701335964845,0.0032415667658472844,0.08676,0.10219,0.08182,0.09732
0.003128656029606186,-1.920481807882957e-05,0.0031478608476850157,0.09724,0.11227,0.08692,0.08787
0.0033028643526922113,0.000645209072052138,0.0026576552806400733,0.0881,0.09419,0.0811,0.08369
0.0033921409868321734,0.0011945954920367162,0.002197545494795457,0.08369,0.08496,0.0774,0.08357
0.0033811657983541937,0.0016319095768801402,0.0017492562214740535,0.08383,0.08728,0.08072,0.08304
0.0030692930234159643,0.0019193862785878756,0.0011499067448280888,0.08339,0.08349,0.07828,0.07972
0.0027126187440271177,0.002078032777150413,0.0006345859668767046,0.07972,0.08306,0.0764,0.07875
0.0024556889661829367,0.002153564017042108,0.00030212494914082883,0.07872,0.08312,0.077,0.07942
0.0023213043658956573,0.002187112087553747,0.00013419227834191028,0.07945,0.08284,0.07782,0.08061
0.001936757999494776,0.002137041269057278,-0.00020028326956250198,0.0809,0.08101,0.07562,0.07744
0.0016620520300699437,0.0020420434199170372,-0.0003799913898470935,0.07716,0.0789,0.07443,0.07805
0.0016998415063468747,0.001973603036429093,-0.0002737615300822181,0.07791,0.08276,0.07791,0.08146
0.0022077406657112497,0.002020430562709138,0.0001873101030021116,0.08169,0.0895,0.08074,0.0877
0.00241621017891043,0.0020995864865222483,0.00031662369238818176,0.08803,0.09006,0.0792,0.08564
0.0029140989640123738,0.0022624889829634147,0.0006516099810489591,0.08555,0.09341,0.08462,0.09018
0.0034241064258990483,0.00249481247262659,0.0009292939532724582,0.09036,0.0955,0.08553,0.0921
0.0037511631697864367,0.002746082612989602,0.0010050805567968345,0.09181,0.09897,0.088,0.09168
0.003043429810838383,0.0028055520527356425,0.00023787775810274036,0.09164,0.09659,0.07552,0.08013
0.002486956981489527,0.0027418330383353145,-0.0002548760568457874,0.08013,0.08163,0.07594,0.08054
0.0022491553044124146,0.0026432974913637992,-0.0003941421869513846,0.08054,0.08641,0.07784,0.08338
0.002000521199531924,0.0025147422328023147,-0.0005142210332703908,0.08338,0.08449,0.08111,0.08292
0.002219227793870321,0.002455639344944155,-0.0002364115510738343,0.08303,0.08849,0.08053,0.08839
0.002176248241251122,0.002399761124151272,-0.00022351288290015005,0.08849,0.09686,0.08201,0.08602
0.0026466110550497496,0.002449131110369331,0.0001974799446804185,0.08601,0.096,0.08518,0.09265
0.0029267388948575196,0.00254465266732635,0.0003820862275311695,0.09265,0.09689,0.091,0.09192
0.002643040281079617,0.0025643301900867897,7.871009099282749e-05,0.09171,0.092,0.08549,0.08603
0.0028692443272618773,0.00262531301754607,0.00024393130971580744,0.08606,0.1,0.085,0.09203
0.002869394145839879,0.002674129243220369,0.00019526490261951007,0.09184,0.09246,0.08851,0.09022
0.0027347100571558786,0.002686245406010556,4.8464651145322356e-05,0.09023,0.09046,0.08778,0.08894
0.0022446547896145252,0.002597927282713359,-0.00035327249309883386,0.08882,0.09256,0.08349,0.08451
0.0018207701363991136,0.00244249585342518,-0.0006217257170260666,0.08455,0.08488,0.08,0.08433
0.001242971931752393,0.002202591069059346,-0.0009596191373069532,0.08428,0.08468,0.08042,0.08151
0.0005439908910005314,0.001870871033412986,-0.0013268801424124546,0.08151,0.08162,0.07642,0.0786
0.00027094212267066153,0.0015508852512378225,-0.001279943128567161,0.07867,0.08326,0.07865,0.08212
0.0003857653918395154,0.001317861279342607,-0.0009320958875030916,0.08229,0.095,0.08205,0.08628
0.0005120125627873784,0.0011566915360229548,-0.0006446789732355764,0.08625,0.087,0.08357,0.08679
0.0005779676507001591,0.0010409467589534514,-0.00046297910825329226,0.08681,0.09177,0.08567,0.08645
0.0007427094155805641,0.0009812992902768355,-0.00023858987469627135,0.08656,0.089,0.08213,0.08795
0.0007843446556470013,0.0009419083633497918,-0.00015756370770279046,0.08795,0.09088,0.08446,0.08696
0.0009763406862772633,0.0009487948279354367,2.7545858341826673e-05,0.08694,0.09186,0.085,0.08907
0.0013788793414596656,0.0010348117306417876,0.00034406761081787803,0.08907,0.09471,0.08898,0.09237
0.001404933205495798,0.001108836025613626,0.00029609717988217203,0.09237,0.09749,0.087,0.08894
0.001012876826235562,0.0010896441857377983,-7.67673595022363e-05,0.08893,0.09075,0.082,0.08397
0.0007061329969242913,0.00101294194797441,-0.00030680895105011864,0.08385,0.08541,0.08133,0.08412
-0.00032239620998153473,0.0007458743163813069,-0.0010682705263628416,0.08412,0.0865,0.07253,0.07434
-0.0006251854705826565,0.000471662358986942,-0.0010968478295695985,0.07438,0.08125,0.07,0.0806
-0.0009119260652123706,0.0001949446741458102,-0.0011068707393581808,0.08065,0.08185,0.07628,0.07989
-0.0011844207060536932,-8.09284018951028e-05,-0.0011034923041585904,0.07995,0.08459,0.0763,0.07916
-0.0012559847010951974,-0.0003159396617358116,-0.0009400450393593858,0.079,0.08509,0.07699,0.08077
-0.0012809881864595807,-0.0005089493666810186,-0.000772038819778562,0.08064,0.08499,0.08005,0.08098
-0.0013872889242830533,-0.0006846172782017556,-0.0007026716460812977,0.08098,0.0827,0.077,0.07971
-0.0015815995449809939,-0.0008640137315578727,-0.0007175858134231211,0.0797,0.08081,0.07693,0.07812
-0.0017445308798685194,-0.0010401171612202137,-0.0007044137186483057,0.07811,0.0791,0.075,0.07776
-0.001391224754407755,-0.0011103386798577896,-0.0002808860745499653,0.07773,0.08372,0.07698,0.08354
