Open,High,Low,Close
0.17359,0.17442,0.17155,0.17404
0.17405,0.17445,0.17206,0.17283
0.17283,0.17397,0.17062,0.1739
0.1739,0.17505,0.171,0.17127
0.17127,0.17147,0.16783,0.17079
0.17076,0.1763,0.17048,0.17494
0.17497,0.1767,0.17384,0.17524
0.17523,0.17797,0.17462,0.17693
0.17695,0.17742,0.17563,0.17684
0.17685,0.17936,0.17522,0.17865
0.17867,0.1865,0.1771,0.17889
0.17885,0.17961,0.17473,0.17828
0.17828,0.17995,0.17766,0.17861
0.17865,0.18127,0.17804,0.18098
0.18098,0.18247,0.17975,0.1823
0.18229,0.18277,0.17758,0.17866
0.17864,0.17956,0.17568,0.17888
0.17888,0.17998,0.17757,0.17957
0.17956,0.18,0.1777,0.17903
0.17903,0.17969,0.17863,0.17919
0.17925,0.18167,0.17799,0.17876
0.17878,0.18009,0.17786,0.17952
0.17952,0.18092,0.17921,0.17995
0.17999,0.18365,0.17846,0.18114
0.18114,0.18206,0.1804,0.18046
0.1804,0.18129,0.179,0.17951
0.1795,0.18042,0.1787,0.17925
0.17925,0.18062,0.17869,0.1799
0.1799,0.17997,0.17627,0.1793
0.17927,0.17939,0.17746,0.17925
0.17927,0.18149,0.17917,0.1811
0.1811,0.1862,0.18105,0.18569
0.18565,0.18952,0.18543,0.18749
0.1875,0.191,0.18738,0.19091
0.19094,0.19625,0.19029,0.19494
0.19493,0.19834,0.19288,0.19803
0.198,0.205,0.1952,0.19869
0.19866,0.2014,0.19517,0.20133
0.20133,0.20446,0.19932,0.20231
0.20234,0.20519,0.19664,0.20034
0.20031,0.20281,0.19708,0.19731
0.19734,0.19734,0.18986,0.19285
0.19283,0.20074,0.19155,0.1989
0.19898,0.20294,0.19826,0.19983
0.19982,0.20003,0.19481,0.19839
0.19842,0.19965,0.1962,0.19871
0.19868,0.20088,0.19779,0.19985
0.19988,0.20247,0.19988,0.20192
0.20192,0.20231,0.1981,0.19875
0.19873,0.20028,0.19677,0.2
0.19999,0.2005,0.19535,0.19632
0.19637,0.2004,0.1938,0.19965
0.19964,0.20011,0.1974,0.19766
0.19766,0.1992,0.19742,0.19829
0.19826,0.19872,0.19506,0.19545
0.19542,0.19542,0.18973,0.19088
0.19093,0.19136,0.18565,0.18731
0.1873,0.18866,0.18172,0.18206
0.18203,0.18966,0.18119,0.18843
0.18844,0.19015,0.18662,0.18758
0.1876,0.19108,0.18725,0.19057
0.19057,0.19213,0.18976,0.19031
0.19031,0.191,0.18821,0.18999
0.19,0.19044,0.18542,0.18722
0.1872,0.18902,0.18523,0.18636
0.18641,0.1887,0.185,0.1885
0.18848,0.18968,0.18685,0.18708
0.18708,0.18867,0.18616,0.18823
0.18817,0.19271,0.18817,0.19134
0.19132,0.19477,0.19132,0.19359
0.1936,0.19567,0.19291,0.1941
0.1941,0.19499,0.18875,0.18939
0.18932,0.18937,0.18011,0.18197
0.18197,0.18493,0.18083,0.18337
0.18339,0.18638,0.18097,0.18452
0.1845,0.18482,0.18117,0.1843
0.1843,0.18722,0.18375,0.18656
0.18656,0.18947,0.18654,0.18763
0.18764,0.18854,0.18645,0.18787
0.18787,0.1889,0.18452,0.18484
0.18484,0.18669,0.18313,0.18551
0.18543,0.18843,0.1845,0.18733
0.18733,0.18931,0.18591,0.18714
0.18715,0.18748,0.18508,0.18613
0.18605,0.18779,0.18454,0.1877
0.18777,0.18973,0.18719,0.18795
0.18797,0.18846,0.18343,0.18513
0.18513,0.18514,0.18181,0.18237
0.18235,0.18561,0.18205,0.18393
0.18395,0.18569,0.18,0.1805
0.1805,0.1805,0.174,0.17834
0.17834,0.18915,0.17827,0.18603
0.18607,0.19399,0.18607,0.18907
0.18911,0.19124,0.18733,0.1901
0.1901,0.19078,0.18753,0.19038
0.19036,0.19306,0.18846,0.19053
0.1905,0.19149,0.18821,0.18957
0.18958,0.18968,0.18618,0.18843
0.18842,0.1903,0.18763,0.18799
0.18797,0.18924,0.187,0.18853
0.18854,0.18965,0.18801,0.18944
0.18948,0.19185,0.18844,0.18863
0.18863,0.19158,0.18844,0.19071
0.19071,0.19139,0.1898,0.19034
0.19034,0.1909,0.18838,0.19057
0.19056,0.19498,0.1899,0.19435
0.19435,0.1946,0.19242,0.19364
0.19359,0.19715,0.19334,0.19544
0.19539,0.19638,0.19309,0.19505
0.19505,0.19618,0.19134,0.19193
0.19193,0.19329,0.19128,0.19252
0.19253,0.19271,0.18772,0.18978
0.18976,0.19177,0.18892,0.19102
0.19101,0.19205,0.18869,0.18901
0.18892,0.19416,0.1883,0.19308
0.19308,0.19453,0.19201,0.19268
0.19271,0.19276,0.1865,0.18717
0.18717,0.19004,0.1858,0.18932
0.18932,0.18981,0.17821,0.1788
0.17863,0.18327,0.17821,0.18151
0.18147,0.18523,0.1811,0.18256
0.1825,0.1851,0.18181,0.18466
0.18465,0.18485,0.18109,0.18245
0.18241,0.18537,0.18218,0.18385
0.18384,0.18637,0.18221,0.18361
0.18364,0.18508,0.18292,0.18341
0.18342,0.18471,0.18202,0.18344
0.1835,0.18624,0.18313,0.18587
0.18588,0.18605,0.18475,0.18577
0.18579,0.18926,0.18492,0.18813
0.18812,0.18964,0.1872,0.18758
0.18751,0.18845,0.18692,0.18804
0.18803,0.19093,0.18728,0.188
0.188,0.18854,0.18558,0.18615
0.18618,0.18994,0.1858,0.18978
0.18975,0.19951,0.18902,0.19554
0.19555,0.19685,0.19343,0.19534
0.19534,0.19652,0.19126,0.1926
0.19261,0.19638,0.19227,0.19526
0.19527,0.19695,0.19399,0.19648
0.19655,0.19687,0.19353,0.19376
0.19375,0.19506,0.19234,0.19375
0.19373,0.19443,0.19271,0.194
0.19401,0.19467,0.19197,0.19325
0.19327,0.19344,0.1916,0.19274
0.19282,0.19669,0.19282,0.19536
0.19541,0.19628,0.19403,0.19453
0.19453,0.19776,0.19372,0.19404
0.19403,0.19489,0.193,0.1944
0.19446,0.19485,0.19312,0.19418
0.19414,0.19539,0.19387,0.19493
0.19493,0.19493,0.19312,0.19419
0.19418,0.1962,0.19357,0.19603
0.19605,0.19775,0.19133,0.19338
0.19337,0.19557,0.19282,0.19531
0.19531,0.19731,0.19521,0.19618
0.1962,0.19979,0.19618,0.1982
0.19821,0.19887,0.1953,0.19721
0.1972,0.1975,0.19596,0.19738
0.19748,0.1975,0.19407,0.19515
0.19509,0.1955,0.19418,0.19516
0.19518,0.19762,0.1947,0.19747
0.1975,0.1975,0.19459,0.19652
0.19652,0.1974,0.19489,0.19717
0.19718,0.20997,0.19646,0.2074
0.20741,0.20981,0.20476,0.2069
0.20694,0.21356,0.20651,0.21164
0.21157,0.21806,0.2106,0.21416
0.21415,0.21831,0.21383,0.21547
0.21547,0.21689,0.20981,0.2151
0.21512,0.21998,0.21408,0.21938
0.21937,0.22485,0.2182,0.22237
0.22239,0.23075,0.22172,0.22748
0.22748,0.22816,0.22424,0.22648
0.22644,0.2359,0.22534,0.23565
0.23553,0.2356,0.2268,0.22842
0.22842,0.22922,0.21002,0.21755
0.2174,0.21949,0.21373,0.2159
0.2159,0.21715,0.20816,0.21594
0.21594,0.21703,0.21033,0.21135
0.21135,0.21421,0.21117,0.21333
0.21334,0.22171,0.21333,0.21962
0.21962,0.22418,0.2181,0.22154
0.22154,0.2217,0.21565,0.21574
0.21578,0.21792,0.214,0.2152
0.2152,0.21884,0.21334,0.21786
0.21785,0.2184,0.21604,0.21806
0.21807,0.21853,0.21602,0.2164
0.21642,0.21929,0.21534,0.21783
0.21783,0.22505,0.21783,0.22395
0.22387,0.22575,0.21984,0.22223
0.22222,0.22416,0.22166,0.22369
0.22377,0.22667,0.22319,0.22597
0.22597,0.22622,0.21999,0.22208
0.22207,0.22442,0.22178,0.22278
0.22278,0.22299,0.2154,0.21744
0.21742,0.21987,0.21692,0.21878
