BB_UPPER,BB_SMA,BB_LOWER,Open,High,Low,Close
0.07683791251306524,0.05757065,0.03830338748693477,0.059794,0.0608,0.050843,0.0583
0.07624506013983802,0.05645485,0.03666463986016198,0.058302,0.0595,0.043419,0.043681
0.07647717447558876,0.05614325,0.03580932552441124,0.043887,0.047495,0.037401,0.044869
0.07679522009239068,0.054977,0.03315877990760932,0.044907,0.047,0.035004,0.037527
0.07703705950438505,0.054333849999999996,0.03163064049561494,0.037527,0.042656,0.033259,0.040949
0.07740646054910602,0.053700099999999994,0.029993739450893966,0.04089,0.041188,0.033514,0.038956
0.0773490029178768,0.05358305,0.029817097082123194,0.038819,0.058454,0.0369,0.049601
0.07720669959498577,0.05331929999999999,0.02943190040501422,0.049572,0.0568,0.046201,0.048208
0.07716281256604796,0.05358115,0.029999487433952046,0.048209,0.053525,0.047,0.049487
0.07719228984405387,0.053857999999999996,0.030523710155946123,0.04948,0.055,0.046307,0.05151
0.0770866207875371,0.054145849999999995,0.03120507921246289,0.05151,0.05151,0.047255,0.049368
0.07717420065713666,0.05378514999999999,0.03039609934286332,0.049104,0.0499,0.0416,0.043521
0.07718905993297172,0.05370255,0.03021604006702829,0.043632,0.047679,0.04114,0.04635
0.07679335983154999,0.05288405,0.028974740168450017,0.046317,0.050855,0.042,0.042201
0.07341422346643103,0.051394949999999995,0.029375676533568963,0.042217,0.049948,0.040401,0.044171
0.07050776103158012,0.0500906,0.02967343896841988,0.044495,0.046934,0.042389,0.043889
0.06619394092625008,0.04865025,0.031106559073749915,0.043831,0.047244,0.042916,0.04396
0.06303611965302566,0.04767285,0.03230958034697434,0.043959,0.048634,0.042403,0.047105
0.05763474087698579,0.046320999999999994,0.035007259123014195,0.047238,0.0482,0.04221,0.042968
0.05515791499830988,0.04525105,0.03534418500169012,0.042938,0.044698,0.0362,0.0384
0.05230806446453667,0.04452925,0.03675043553546333,0.0384,0.044767,0.036306,0.043864
0.052293898689684315,0.04448165,0.03666940131031568,0.043737,0.0495,0.041102,0.042729
0.05258298909781255,0.0446294,0.036675810902187446,0.042752,0.051,0.042346,0.047824
0.05254747769424268,0.0451729,0.037798322305757324,0.04782,0.05012,0.0456,0.048397
0.052572580526289193,0.045452599999999996,0.0383326194737108,0.048392,0.0489,0.045313,0.046543
0.05219720237657685,0.0456668,0.03913639762342315,0.0464,0.046494,0.0411,0.04324
0.05176181292610685,0.045267299999999996,0.038772787073893145,0.043157,0.0457,0.040714,0.041611
0.05141807771741206,0.0450362,0.03865432228258794,0.041611,0.044,0.041324,0.043586
0.0509278403841751,0.0448695,0.038811159615824896,0.043586,0.04806,0.042102,0.046153
0.049688641003778095,0.04441535,0.039142058996221904,0.046153,0.046785,0.041,0.042427
0.048938706821986644,0.043993199999999996,0.03904769317801335,0.042427,0.04345,0.039133,0.040925
0.049054898614891485,0.0440817,0.03910850138510852,0.040925,0.047244,0.040838,0.045291
0.049475688450487436,0.044194199999999996,0.038912711549512556,0.045284,0.04888,0.042209,0.0486
0.05060563401131973,0.044629,0.03865236598868027,0.048398,0.054528,0.04709,0.050897
0.05076009624350351,0.044738599999999996,0.038717103756496486,0.050897,0.050916,0.045673,0.046363
0.05082916983825035,0.0448145,0.03879983016174965,0.046645,0.04676,0.042533,0.045407
0.05113810863365949,0.04500235,0.03886659136634052,0.045457,0.048,0.043,0.047717
0.05155876538193926,0.0451323,0.03870583461806074,0.047947,0.050422,0.0459,0.049704
0.05162405425588098,0.045274,0.038923945744119025,0.049699,0.051527,0.0452,0.045802
0.051452192336714164,0.04579835,0.04014450766328584,0.0456,0.049659,0.045158,0.048887
0.05158689117453418,0.045971,0.040355108825465814,0.048611,0.050492,0.0464,0.047317
0.05155837694570301,0.046152900000000004,0.040747423054296995,0.047318,0.049286,0.045387,0.046367
0.051408996942084305,0.04606095,0.0407129030579157,0.04635,0.047102,0.045,0.045985
0.05114057017666884,0.04588685,0.04063312982333116,0.045755,0.0462,0.044052,0.044915
0.051083269753954705,0.045735399999999996,0.040387530246045286,0.044808,0.045041,0.040734,0.043514
0.05109165747882353,0.045727199999999996,0.04036274252117646,0.043444,0.044284,0.042571,0.043076
0.05100728444650438,0.04577065,0.040534015553495624,0.04315,0.043551,0.042144,0.04248
0.051274394145092286,0.0456212,0.039968005854907715,0.042627,0.04389,0.0405,0.040597
0.05165407319455162,0.045257399999999996,0.03886072680544837,0.040597,0.041791,0.038029,0.038877
0.052063306884158535,0.0450527,0.03804209311584147,0.038826,0.039586,0.036537,0.038333
0.0521488960186933,0.04500335,0.0378578039813067,0.038333,0.041714,0.038263,0.039938
0.05222879703275221,0.0447355,0.037242202967247784,0.039938,0.043,0.038757,0.039934
0.05181428581476689,0.04433549999999999,0.0368567141852331,0.039934,0.0425,0.039851,0.0406
0.05088242065053056,0.04375564999999999,0.03662887934946943,0.040598,0.040948,0.038295,0.0393
0.05081302317338511,0.0433282,0.035843376826614884,0.039301,0.041469,0.037312,0.037814
0.05075410266996714,0.042947849999999996,0.03514159733003285,0.037815,0.039066,0.03755,0.0378
0.05051789097803952,0.042321199999999996,0.03412450902196047,0.037975,0.038501,0.034166,0.035184
0.04939835773026467,0.0417081,0.034017842269735324,0.035284,0.039385,0.033048,0.037442
0.04908890534870901,0.04120135,0.03331379465129099,0.03768,0.038995,0.034,0.035667
0.04793934865076609,0.0405272,0.03311505134923391,0.03566,0.037,0.0345,0.035404
0.046935030807530066,0.03994085,0.032946669192469934,0.035396,0.036399,0.034644,0.03559
