BB_UPPER,BB_SMA,BB_LOWER,Open,High,Low,Close
16.402544333318712,11.984435000000001,7.566325666681291,11.052,11.052,10.1639,10.5689
16.11532087616819,12.097655,8.079989123831808,10.5716,10.6104,9.5047,9.6302
15.808826142246009,12.22091,8.632993857753991,9.6291,10.35,9.5684,10.2428
15.552658652318119,12.33573,9.118801347681881,10.2427,11.0079,10.0608,10.8156
15.573652007778964,12.31221,9.050767992221036,10.8224,10.95,10.234,10.6328
15.434296851762454,12.12994,8.825583148237545,10.6298,10.6818,9.9525,10.2148
14.921390166980142,11.854254999999998,8.787119833019855,10.2117,10.3277,9.7019,9.8863
14.798897643639478,11.727835,8.656772356360523,9.8834,10.8364,9.7618,10.5042
14.417269767024438,11.580935,8.744600232975563,10.5109,11.6429,10.205,11.3063
14.23206465019537,11.464739999999999,8.697415349804627,11.3088,11.4959,10.7161,10.7561
13.798073201484527,11.305375000000002,8.812676798515476,10.7568,10.9307,10.5661,10.8678
13.512105639871908,11.189235,8.866364360128092,10.8705,10.985,10.5679,10.9221
13.275526162686338,11.132555,8.989583837313662,10.9263,12.5857,10.9263,12.2773
12.731311462852588,11.03559,9.33986853714741,12.2747,12.46,11.8273,12.217
12.394932679431351,10.96605,9.537167320568647,12.2167,12.8476,11.59,11.7292
12.438518879014586,10.978355,9.518191120985415,11.7205,12.3411,11.5005,11.9674
12.534840770297716,11.008345,9.481849229702284,11.967,12.2888,11.8235,12.0777
12.91846754899323,11.096905,9.27534245100677,12.0815,13.4,11.9305,13.2629
13.250178878091509,11.20544,9.16070112190849,13.2687,13.4847,12.6301,13.1806
13.56717856199726,11.3186,9.07002143800274,13.1858,13.5083,12.9038,13.312
13.915678201205568,11.472059999999999,9.02844179879443,13.3077,14.068,13.138,13.6381
14.31192371519636,11.708555,9.105186284803642,13.6377,14.5,13.5779,14.3601
14.504982974690495,11.87384,9.242697025309504,14.36,14.4982,13.4203,13.5485
14.714959088896727,12.0166,9.318240911103274,13.5453,13.6974,13.05,13.6708
14.853760699315522,12.160070000000001,9.46637930068448,13.6708,13.77,13.2334,13.5022
14.843902630721871,12.29449,9.745077369278128,13.4987,13.6616,12.77,12.9032
14.741471677956001,12.446675,10.151878322044,12.8973,13.124,12.6559,12.93
14.714476847381412,12.585055,10.455633152618589,12.9328,13.4961,12.83,13.2718
14.753481846490414,12.687235,10.620988153509584,13.2702,13.4195,13.0027,13.3499
14.65529741598522,12.79799,10.94068258401478,13.3496,13.6977,12.8528,12.9712
14.510141623558699,12.885124999999999,11.260108376441298,12.9698,13.1194,12.3861,12.6105
14.32188221918811,12.958324999999999,11.594767780811887,12.6112,12.7591,12.2316,12.3861
14.312799185124431,12.984845000000002,11.656890814875572,12.3864,13.0,12.3535,12.8077
14.302522778256671,13.024700000000001,11.74687722174333,12.8093,13.2688,12.7098,13.0141
14.209306488784902,13.07474,11.940173511215098,13.0142,13.1121,12.6919,12.73
14.177423733852281,13.153379999999999,12.129336266147716,12.731,13.7738,12.6044,13.5402
14.18488729329793,13.244069999999999,12.303252706702068,13.5451,14.2499,13.4501,13.8915
14.248909542010043,13.27236,12.295810457989958,13.8907,13.998,13.5201,13.8287
14.270650794481972,13.289179999999998,12.307709205518025,13.8288,13.88,13.295,13.517
14.383174979990173,13.330535000000001,12.27789502000983,13.52,14.2415,13.3698,14.1391
14.432293200180595,13.347735,12.263176799819405,14.1433,14.3568,13.7202,13.9821
14.34281068099261,13.32672,12.31062931900739,13.9821,14.1635,13.5254,13.9398
14.36526502559854,13.336500000000001,12.307734974401463,13.9413,14.1135,13.7047,13.7441
14.468507066336588,13.36646,12.264412933663412,13.7441,14.3,13.659,14.27
14.841875722940086,13.45392,12.065964277059914,14.2702,15.5571,14.197,15.2514
15.010061521516652,13.543329999999997,12.076598478483342,15.2499,15.34,14.638,14.6914
15.326472936931534,13.667985000000002,12.00949706306847,14.6913,15.45,14.6367,15.4231
15.464207415757011,13.74399,12.02377258424299,15.4178,15.5,14.6001,14.7919
15.619941940844347,13.825489999999999,12.03103805915565,14.7944,15.2299,14.705,14.9799
15.628521982006893,13.878305000000001,12.12808801799311,14.9735,15.15,13.888,14.0275
15.609769879905905,13.959425,12.309080120094094,14.0269,14.4329,13.65,14.2329
15.51689221668539,14.042075,12.567257783314611,14.2299,14.5676,13.9,14.0391
15.476851074108763,14.117875000000002,12.75889892589124,14.039,14.4697,14.0189,14.3237
15.423828322310616,14.15949,12.895151677689384,14.3261,14.5437,13.709,13.8464
15.298693952199109,14.218400000000003,13.138106047800896,13.8436,14.0,13.3333,13.9082
15.2944466004299,14.22114,13.1478333995701,13.9066,13.9598,13.3511,13.595
15.325784853205361,14.195114999999998,13.064445146794634,13.595,13.84,13.0385,13.371
15.330636575336227,14.213145,13.095653424663775,13.37,14.5001,13.2071,14.1893
15.327843072910614,14.257345,13.186846927089388,14.182,14.5805,13.8101,14.401
15.326026833272957,14.248380000000001,13.170733166727045,14.4011,14.42,13.658,13.9598
15.327334882314027,14.242915,13.158495117685973,13.96,14.2592,13.7029,13.8728
15.331650364533415,14.256440000000001,13.181229635466588,13.8751,14.2471,13.66,14.2103
15.324692771529778,14.271334999999999,13.21797722847022,14.2102,14.3988,13.8598,14.042
15.319034522782713,14.253295,13.187555477217286,14.0421,14.112,13.8101,13.9092
15.152470302847947,14.183465000000002,13.214459697152057,13.9078,14.03,13.7686,13.8548
15.154049760205178,14.104260000000002,13.054470239794826,13.8583,14.1114,12.51,13.1073
15.00561505284154,13.967705,12.929794947158461,13.0933,13.1507,12.6392,12.692
