BB_UPPER,BB_SMA,BB_LOWER,Open,High,Low,Close
248.5537296573969,236.3895,224.2252703426031,239.12,239.72,234.05,236.01
249.6657252238839,237.11950000000002,224.57327477611614,236.0,246.66,235.57,245.59
255.35563971805053,238.9835,222.61136028194946,245.53,269.61,241.51,263.74
263.345383166101,241.50500000000002,219.6646168338991,263.75,279.98,259.7,275.3
270.78126797117284,244.004,217.22673202882714,275.31,287.34,266.0,279.15
285.1247575174017,247.88899999999998,210.65324248259827,279.15,308.94,279.09,305.26
297.899331304093,251.359,204.81866869590704,305.31,318.75,299.0,311.0
311.2767332052461,255.48600000000002,199.69526679475393,311.02,333.31,310.78,321.93
320.9175518388823,258.977,197.03644816111768,321.95,326.8,305.86,316.77
329.40933132223336,262.76349999999996,196.1176686777666,316.77,325.0,312.38,317.71
340.56498507916433,267.444,194.3230149208357,317.76,342.0,314.05,334.87
352.60007159465215,272.801,193.0019284053478,334.82,349.45,328.4,346.33
373.31170754193647,280.01149999999996,186.71129245806344,346.32,392.67,343.07,387.0
386.5133691578175,286.65749999999997,186.80163084218242,387.01,415.85,325.0,372.42
400.58058767747866,293.9325,187.28441232252135,372.45,398.0,366.5,385.94
412.91260495137163,301.48249999999996,190.05239504862828,385.91,402.98,380.77,389.61
424.8394892437172,309.84000000000003,194.84051075628287,389.59,407.0,384.11,400.72
432.8932881445759,317.945,202.99671185542408,400.72,403.66,390.51,394.77
436.32333560044754,325.1285,213.93366439955244,394.77,398.26,362.85,379.34
440.87829137859205,333.0245,225.1707086214079,379.34,397.05,375.79,397.03
441.1686274426861,340.731,240.2933725573139,397.05,400.0,383.36,390.14
440.829251162771,348.22349999999994,255.61774883722887,390.14,399.18,385.13,395.44
438.44222774194225,353.9865,269.5307722580577,395.43,398.21,367.0,379.0
436.58363554107984,359.5805,282.5773644589201,378.99,389.23,365.85,387.18
439.192463907518,366.85,294.50753609248204,387.18,431.49,376.59,424.54
446.4178486721002,373.4925,300.5671513278998,424.54,444.71,417.05,438.11
450.7593883075871,379.5585,308.3576116924129,438.12,442.94,427.02,432.32
454.81638813877834,385.143,315.4696118612216,432.3,436.99,412.47,433.62
455.4531582171565,390.84900000000005,326.2448417828436,433.61,446.0,420.37,430.89
452.0679957660368,396.06100000000004,340.05400423396327,430.89,433.81,415.0,421.95
447.86093271988614,399.69050000000004,351.52006728011395,421.92,426.75,393.25,407.46
444.7105334337635,403.171,361.6314665662365,407.46,418.98,402.07,415.94
444.68172908928864,403.21950000000004,361.75727091071144,415.94,418.68,385.1,387.97
443.44159973941527,404.3605,365.27940026058474,387.93,397.04,379.92,395.24
443.2627662009552,404.599,365.9352337990448,395.23,396.95,383.15,390.71
443.53076808683545,405.5025,367.47423191316454,390.72,410.42,387.44,407.68
443.922915235084,404.613,365.303084764916,407.68,409.06,370.0,382.93
444.14574246960746,404.165,364.1842575303926,382.91,392.91,377.37,385.81
443.8642835261746,404.36150000000004,364.8587164738255,385.81,397.1,371.48,383.27
443.85254491703284,404.26550000000003,364.6784550829672,383.31,398.0,379.75,395.11
443.8190493817551,404.691,365.5629506182448,395.1,405.69,391.88,398.65
446.67687271379015,406.36600000000004,366.05512728620994,398.65,429.89,398.3,428.94
449.0308811767062,409.1055,369.1801188232938,428.94,439.0,418.04,433.79
461.85035226460707,413.5165,365.18264773539295,433.8,488.84,429.03,475.4
463.7655913117343,414.26450000000006,364.7634086882658,475.4,481.39,420.0,439.5
461.67024323805373,411.429,361.1877567619462,439.5,450.7,372.0,381.4
459.6048192493834,409.07599999999996,358.5471807506165,381.35,400.21,357.0,385.26
463.12754061184097,404.14549999999997,345.16345938815897,385.3,395.0,308.42,335.01
462.0401227667259,400.241,338.44187723327406,335.04,360.0,316.1,352.8
461.07948543143345,396.823,332.5665145685665,352.85,358.51,323.0,353.59
462.58010792018575,393.31949999999995,324.05889207981414,353.59,356.58,325.38,337.39
460.94820579063787,390.065,319.1817942093621,337.41,359.0,330.51,350.85
460.6341294631543,389.063,317.4918705368457,350.85,377.25,349.91,367.93
459.8130004488821,387.98249999999996,316.1519995511178,367.93,375.27,355.49,373.63
459.65502882281726,387.836,316.01697117718277,373.62,388.57,364.73,387.78
457.56233012641934,385.773,313.9836698735807,387.78,390.43,350.0,366.42
457.3672272777013,385.4825,313.5977727222987,366.43,384.64,355.73,377.12
456.9141512999371,384.395,311.8758487000629,377.12,382.47,362.34,364.06
456.51840783612437,383.48699999999997,310.45559216387556,364.05,373.45,355.0,365.11
456.08337431928607,383.1995,310.31562568071394,365.04,394.14,363.3,389.36
455.01208583736263,382.48650000000004,309.96091416263744,389.35,392.58,375.33,384.39
449.49141403666357,380.302,311.11258596333647,384.4,388.72,377.0,385.25
441.6740206274156,377.1645,312.65497937258436,385.25,385.45,365.0,371.04
417.56195861161535,370.4125,323.2630413883847,371.04,376.8,331.0,340.36
401.2453639473488,365.648,330.05063605265127,340.31,346.91,335.34,344.21
402.6281161407611,362.614,322.59988385923884,344.18,344.65,313.29,320.72
399.7673255811935,360.7995,321.83167441880653,320.72,353.1,316.67,348.97
398.95531774893266,361.64500000000004,324.3346822510674,348.97,358.0,337.58,351.92
398.9587451644198,361.701,324.44325483558026,351.93,356.4,345.88,353.92
399.01556975703477,361.896,324.77643024296526,353.95,362.14,347.24,357.49
398.2463375976778,362.72450000000003,327.2026624023223,357.58,368.2,351.7,353.96
398.2868463377632,363.17150000000004,328.05615366223685,353.91,360.63,350.45,359.79
397.8375786681472,362.7665,327.6954213318528,359.78,361.5,351.56,359.83
