BB_UPPER,BB_SMA,BB_LOWER,Open,High,Low,Close
0.12089390783482704,0.08129,0.041686092165172974,0.11485,0.11542,0.10578,0.113
0.12305918787782442,0.08342649999999999,0.04379381212217555,0.113,0.113,0.10128,0.10385
0.12410176725818041,0.085395,0.04668823274181959,0.10385,0.10863,0.09924,0.09972
0.12423230737013453,0.08729699999999999,0.05036169262986544,0.09971,0.1038,0.09228,0.097
0.1246250115713094,0.089611,0.05459698842869059,0.0966,0.10557,0.0958,0.1045
0.12537964589209655,0.0912085,0.05703735410790345,0.10424,0.11224,0.10107,0.10205
0.12595546347361933,0.092955,0.059954536526380664,0.10222,0.10677,0.09906,0.1042
0.12556285059894728,0.0946985,0.06383414940105274,0.10419,0.1048,0.09896,0.10197
0.12429701166731998,0.096473,0.06864898833268003,0.10188,0.102,0.09928,0.10139
0.12191029580927808,0.098075,0.07423970419072191,0.10135,0.10269,0.09663,0.09802
0.12037236415063599,0.099158,0.077943635849364,0.09809,0.099,0.095,0.0965
0.1192494072757996,0.099897,0.0805445927242004,0.09651,0.104,0.0916,0.09478
0.1175651644200634,0.10044249999999999,0.08331983557993658,0.09443,0.0952,0.086,0.08792
0.11687380209988654,0.100702,0.08453019790011346,0.08763,0.09148,0.085,0.08868
0.11686303043836963,0.1007085,0.08455396956163039,0.08868,0.09246,0.08473,0.09057
0.11689849732378339,0.10068599999999998,0.08447350267621657,0.09057,0.0912,0.08752,0.09057
0.116789449711283,0.1001325,0.083475550288717,0.0905,0.092,0.08509,0.09174
0.1162806918768848,0.09964150000000001,0.08300230812311521,0.09174,0.10158,0.09121,0.09512
0.1135438887131878,0.098864,0.08418411128681219,0.09512,0.101,0.09459,0.10085
0.11058965042274319,0.09797950000000001,0.08536934957725684,0.10085,0.101,0.09603,0.09716
0.10770397594953056,0.097249,0.08679402405046945,0.09778,0.09869,0.09496,0.09839
0.10744645911099385,0.09717300000000001,0.08689954088900617,0.098,0.10499,0.09715,0.10233
0.10738951647881799,0.09714350000000001,0.08689748352118203,0.10235,0.10319,0.09869,0.09913
0.10748976416959934,0.0972235,0.08695723583040067,0.09913,0.09913,0.09054,0.0986
0.10651945166453375,0.0968415,0.08716354833546625,0.09869,0.09908,0.09523,0.09686
0.10589649449752939,0.0965275,0.08715850550247062,0.0963,0.09843,0.09411,0.09577
0.10474667558783078,0.09593,0.08711332441216922,0.09569,0.0974,0.0915,0.09225
0.10391512401265676,0.0954615,0.08700787598734325,0.09232,0.09398,0.09062,0.0926
0.10308696717523713,0.095009,0.08693103282476286,0.0926,0.09341,0.09036,0.09234
0.1032441833679549,0.0950645,0.08688481663204509,0.09221,0.1035,0.09212,0.09913
0.10314376726076513,0.094992,0.08684023273923486,0.09913,0.09929,0.093,0.09505
0.10312237060037616,0.09496349999999999,0.08680462939962383,0.09441,0.095,0.09198,0.09421
0.10278676068308726,0.095332,0.08787723931691274,0.09391,0.09529,0.09279,0.09529
0.10251507707637865,0.095734,0.08895292292362135,0.09532,0.1015,0.09483,0.09672
0.10247544875504758,0.096095,0.08971455124495242,0.09722,0.09854,0.09482,0.09779
0.1021770519396562,0.0963275,0.09047794806034379,0.09779,0.09876,0.09507,0.09522
0.10199957438582702,0.096563,0.09112642561417297,0.09523,0.09736,0.09473,0.09645
0.10208247967277925,0.0966775,0.09127252032722075,0.09625,0.09789,0.09563,0.09741
0.10172963164240935,0.096579,0.09142836835759065,0.09713,0.09888,0.09568,0.09888
0.10169981140687259,0.096556,0.09141218859312741,0.09888,0.10028,0.0965,0.0967
0.10154055493647492,0.096469,0.09139744506352508,0.09657,0.098,0.09616,0.09665
0.10039023793646215,0.0961175,0.09184476206353784,0.09638,0.09842,0.09475,0.0953
0.10001563764194883,0.0959805,0.09194536235805116,0.09575,0.0975,0.094,0.09639
0.0998344200878111,0.095924,0.09201357991218889,0.09636,0.09799,0.09597,0.09747
0.10008317981197433,0.096011,0.09193882018802567,0.09704,0.09988,0.09698,0.0986
0.10030566234579848,0.0961285,0.09195133765420153,0.0986,0.09918,0.0965,0.09812
0.10029423604265708,0.0964325,0.09257076395734293,0.09869,0.09975,0.096,0.09833
0.10032705260358389,0.0967525,0.09317794739641612,0.09836,0.09988,0.0972,0.099
0.09989488825498305,0.09691,0.09392511174501694,0.09917,0.09979,0.09448,0.09549
0.09957164351810585,0.096756,0.09394035648189414,0.09569,0.09748,0.09475,0.09605
0.09953240700443558,0.0967935,0.09405459299556443,0.09606,0.09756,0.095,0.0958
0.09962443226296278,0.0967655,0.09390656773703723,0.0958,0.09625,0.09365,0.09365
0.10001593838898519,0.09662499999999999,0.09323406161101479,0.09367,0.09499,0.0906,0.09248
0.1005169423170065,0.096349,0.0921810576829935,0.09248,0.09412,0.09066,0.0912
0.10139128176302019,0.0958595,0.09032771823697981,0.09121,0.092,0.08615,0.088
0.10165070595126348,0.0956235,0.08959629404873652,0.088,0.09159,0.0874,0.0905
0.10178670088721832,0.095312,0.08883729911278167,0.09051,0.0911,0.08967,0.09022
0.10232840411936013,0.094747,0.08716559588063987,0.09013,0.09163,0.08433,0.08611
0.10279707061472232,0.0939815,0.08516592938527767,0.08608,0.08618,0.08037,0.08357
0.10309307895785663,0.09335399999999999,0.08361492104214335,0.0833,0.0858,0.08329,0.08415
0.10304895150536476,0.092776,0.08250304849463523,0.08417,0.08722,0.0838,0.08509
0.10325516185793476,0.0921545,0.08105383814206524,0.0849,0.0854,0.08287,0.08287
0.10313909626545162,0.0914725,0.07980590373454838,0.08299,0.08398,0.08164,0.08275
