timestamp,open,high,low,close,volume
1.4815E+12,767.0162449,784.2775635,763.9649515,776.7236154,23701892.04
1.48159E+12,777.9486954,801.4574067,768.25,776.4312118,26942122.71
1.48167E+12,775.973121,783.133609,770.1866354,776.9620936,18837009.8
1.48176E+12,774.5158626,782.2589252,773.337977,775.2620242,21158790.94
1.48185E+12,774.3702548,784.815986,773.4818043,780.8919271,21000376.87
1.48193E+12,781.9843854,792.2584308,769.01,788.8100074,16749316.62
1.48202E+12,787.5984199,792.1153324,768.01,790.0284847,11603760.8
1.48211E+12,790.1446122,796.7698862,780.4767631,789.3591925,18812338.88
1.48219E+12,791.0783754,802.2234437,784.4095284,798.4996241,27981693.9
1.48228E+12,800.0351391,831.1882447,795.0183235,828.8445689,55126739.84
1.48236E+12,828.3266916,874.450989,826.7560397,859.814027,65966156.93
1.48245E+12,859.7810105,918.5512155,855.4197399,916.1376327,95708374.7
1.48254E+12,914.5310028,918.4283788,882.0209644,896.7254002,37380572.2
1.48262E+12,894.9659039,898.2460963,853.01,896.5296657,39823055.7
1.48271E+12,894.8751504,928.2120136,890.107401,904.5330963,37055419.5
1.4828E+12,906.8976042,942.6809835,894.7721798,933.2108145,43534117.47
1.48288E+12,931.83611,981.7764057,928.1352193,977.8476854,74109097.38
1.48297E+12,980.2367201,983.8040834,947.2844816,971.9356929,60033963.79
1.48306E+12,971.8121218,972.1954213,929.6679473,962.3039691,67219127.72
1.48314E+12,960.7441217,971.4900511,945.7921047,968.294348,25219166.63
1.48323E+12,967.6769632,1005.722498,958.6743329,998.7172702,42825843.26
1.48332E+12,996.7656791,1034.434296,994.2165532,1017.494604,70385754.18
1.4834E+12,1016.838643,1038.040842,1012.639738,1034.342349,55814612.37
1.48349E+12,1034.714328,1143.312559,1033.742005,1130.589765,187014962.6
1.48357E+12,1131.723099,1162.453884,894.2176019,1004.516999,295602683.8
1.48366E+12,1004.701129,1027.027738,877.6833483,896.2860134,195110105.1
1.48375E+12,895.9702024,908.481049,817.906238,907.0254703,125328180.7
1.48383E+12,907.4063044,942.0070643,887.4900471,914.1718924,76337325.79
1.48392E+12,915.3644152,917.5522357,875.6919349,900.0496294,58623752.64
1.48401E+12,899.9941212,915.1009707,895.6013703,905.2882884,48545217.52
1.48409E+12,904.9878891,922.6299922,761.5708759,778.5612549,186506458.1
1.48418E+12,780.539584,833.5531926,747.5167493,803.670841,104061303
1.48427E+12,804.9560119,831.395352,774.996603,826.2145323,71639932.45
1.48435E+12,827.4318171,839.8850138,807.1270684,820.5477688,34839829.43
1.48444E+12,819.2413179,828.7,802.64,822.8627543,18504821.23
1.48452E+12,825.5311844,839.7837607,805.4381509,832.679088,27985324.71
1.48461E+12,830.8121043,909.9098947,819.91,904.7150445,75207071.86
1.4847E+12,905.0217671,915.5329554,850.3051046,887.1033988,64310049.59
1.48478E+12,888.1362199,909.0534067,866.0770538,900.9557354,48027729.62
1.48487E+12,901.8626353,903.3335891,881.8008207,894.8918419,31795749.78
1.48496E+12,895.5017944,929.5821363,891.4603001,924.7550124,34356032.23
1.48504E+12,923.9661124,945.27,892.665247,925.5399645,47342994.14
1.48513E+12,924.5407881,930.1448143,910.9615851,911.6589826,27309819.76
1.48522E+12,912.2321864,924.9440953,884.0090566,885.7691598,57501483.52
1.4853E+12,886.1406316,903.5043465,885.7014648,893.9823679,31131603.36
1.48539E+12,894.2058477,920.846746,893.4676234,915.0945459,30840814.8
1.48548E+12,915.4724307,925.498379,907.3031399,919.5707822,27154974.49
1.48556E+12,919.5568812,925.7966003,914.0265339,921.4524361,11305887.11
1.48565E+12,920.5381831,925.7891601,911.0441881,914.1768963,10061698.68
1.48573E+12,914.1096469,923.7883219,910.4531255,919.4442629,17720111.79
1.48582E+12,919.1221231,970.2793476,917.8555301,964.848073,56508407.88
1.48591E+12,965.7000488,990.4695362,961.9017254,987.4895638,44063473.71
1.48599E+12,986.290053,1010.677781,975.0570148,1006.841645,57352042.78
1.48608E+12,1007.187483,1023.045586,992.0389725,1017.820189,68091393.92
1.48617E+12,1017.599932,1041.472182,1001.247214,1032.947377,49732820.39
1.48625E+12,1035.187831,1037.123341,1001.787804,1012.725208,38893814.18
1.48634E+12,1012.373641,1030.08337,1007.418119,1023.081942,34573274.01
1.48643E+12,1023.840108,1057.332127,1022.304668,1052.771497,49503579.03
1.48651E+12,1052.918754,1069.857586,1022.455652,1053.660945,73441441.57
1.4866E+12,1053.364426,1078.845847,938.9975471,986.3925919,185195486.1
1.48668E+12,986.5047703,1006.109084,951.8962882,995.1167857,76410585.16
1.48677E+12,995.532995,1019.86,988.3339047,1008.954009,29039487.69
1.48686E+12,1007.398962,1017.04,994.7752245,1003.06603,14956702.82
1.48694E+12,1003.491171,1021.41339,978.2717239,999.4201663,35212164.51
1.48703E+12,999.6760597,1021.595964,991.0763072,1011.241041,41848769.2
1.48712E+12,1012.334707,1016.077622,997.4912539,1012.583764,24844663.82
1.4872E+12,1012.368392,1043.290609,1009.291762,1037.159625,44004518.57
1.48729E+12,1036.710938,1063.092612,1034.180821,1056.46917,54067930.14
1.48738E+12,1056.625751,1072.77,1053.42406,1061.351368,34399495.78
1.48746E+12,1060.294902,1067.78,1045.691098,1052.670225,21219161.54
1.48755E+12,1052.594096,1097.229247,1044.764256,1089.015265,40128944.87
1.48764E+12,1088.834688,1131.910307,1081.849614,1129.218551,84803516.82
1.48772E+12,1128.917737,1140.530303,1105.439029,1128.099258,63315149.51
1.48781E+12,1128.542672,1195.655456,1123.616418,1185.892133,94165276.16
1.48789E+12,1184.846373,1218.358926,1110.816177,1185.277216,179655577.1
1.48798E+12,1185.118919,1189.763427,1129.418345,1154.304247,67730294.94
1.48807E+12,1153.706004,1187.764997,1132.631063,1179.304179,45566753.64
1.48815E+12,1179.657779,1200.057267,1172.605203,1196.577219,49907178.46
1.48824E+12,1196.633193,1214.67873,1179.413893,1191.026586,72486061.93
1.48833E+12,1191.339002,1233.338272,1171.11136,1230.452365,77485251.49
1.48841E+12,1231.058932,1284.426691,1214.134789,1259.531703,126517182.9
1.4885E+12,1259.685432,1294.147047,1256.205805,1289.475172,107122428
1.48859E+12,1288.986664,1293.593596,1236.692595,1266.602513,61028608.31
1.48867E+12,1266.749575,1278.604797,1246.446621,1277.233221,37714825.21
1.48876E+12,1275.308363,1288.053054,1267.950007,1282.755297,47981132.56
1.48884E+12,1282.697471,1286.104281,1169.316749,1233.352996,150595489.6
1.48893E+12,1233.122453,1245.575366,1143.90197,1149.163875,160474028.4
1.48902E+12,1152.116285,1207.931543,1134.598738,1191.948965,87426101.23
1.4891E+12,1192.223752,1326.336164,1009.643135,1114.440651,338375502.8
1.48919E+12,1112.433525,1199.094323,1105.690523,1176.482954,108121624
1.48928E+12,1176.917065,1238.806952,1170.266755,1227.564133,69607480.44
1.48936E+12,1229.087329,1247.663439,1211.76923,1240.348656,90815588.47
1.48945E+12,1240.869504,1259.542292,1224.108828,1244.787713,66560176.5
1.48954E+12,1244.622296,1261.770246,1242.951106,1258.232494,61164224.28
1.48962E+12,1259.666342,1262.706948,1125.958564,1170.023432,185394479.4
1.48971E+12,1170.567662,1171.442017,1066.568193,1072.105117,224126028.7
1.4898E+12,1071.854297,1102.31485,938.8252612,969.1311622,256794006.1
1.48988E+12,968.6527181,1063.170635,968.3070937,1022.999722,127226991.9
1.48997E+12,1021.940623,1054.994979,1010.694705,1039.608475,79277963.13
1.49005E+12,1039.320543,1120.88272,1035.472301,1115.508792,116273182.8
1.49014E+12,1115.368977,1115.939264,989.6246582,1039.72499,140997932.5
1.49023E+12,1040.457937,1054.008851,1016.272447,1031.342616,65345885.06
1.49031E+12,1031.410573,1033.835651,922.942829,935.2449323,145050559.6
1.4904E+12,935.21268,975.3528115,890.2874223,966.014686,129737716.6
1.49049E+12,967.7236786,1002.41533,945.3865575,965.8248589,94923104.27
1.49057E+12,968.7677625,1045.250844,957.6576659,1040.872638,95032407.13
1.49066E+12,1041.05255,1066.576756,1015.876514,1045.08148,94526751.72
1.49075E+12,1044.375349,1077.471018,1009.788752,1042.341322,85453741.53
1.49083E+12,1043.035066,1054.817142,1023.167483,1042.046912,77871460.42
1.49092E+12,1042.465,1088.771449,1040.217362,1080.471614,101438318.2
1.491E+12,1080.570277,1107.784426,1069.583643,1091.429983,56630493.56
1.49109E+12,1090.975675,1116.604667,1077.175765,1103.154725,78315893.23
1.49118E+12,1103.424089,1161.578219,1100.869918,1149.522495,115137797.4
1.49126E+12,1150.266526,1161.932181,1124.34742,1144.91768,75678066.24
1.49135E+12,1144.705393,1147.707715,1113.865247,1134.580396,70842023.48
1.49144E+12,1133.726551,1205.583511,1132.811869,1193.015843,97223168.65
1.49152E+12,1191.773748,1205.795531,1176.939259,1193.388744,71475744.88
1.49161E+12,1193.603792,1201.048832,1170.769574,1184.893063,38326595.51
1.4917E+12,1186.216969,1222.091289,1173.927885,1210.612906,47427990.12
1.49178E+12,1212.414531,1224.480011,1201.620302,1212.211189,43736388.39
1.49187E+12,1214.084769,1237.504289,1202.09027,1226.115425,48464378.36
1.49196E+12,1227.300684,1232.909869,1210.468025,1217.789755,49068234.09
1.49204E+12,1218.167686,1227.453798,1148.471543,1178.665997,74215779.39
1.49213E+12,1178.30972,1203.930795,1162.71762,1181.660805,55129647.66
1.49221E+12,1180.969771,1207,1129.990325,1182.499267,31224968.42
1.4923E+12,1180.717458,1203.036133,1162.959686,1186.68454,24330253.78
1.49239E+12,1186.416046,1216.886263,1167.066559,1203.012653,44283267.26
1.49247E+12,1203.679421,1255.050665,1190.07524,1226.764594,58405563.64
1.49256E+12,1223.560973,1249.021177,1190.397758,1220.746076,49184484.75
1.49265E+12,1221.931497,1289.019889,1209.309827,1258.854272,67577719.93
1.49273E+12,1259.082673,1300.675742,1237.838118,1247.87203,48697946.43
1.49282E+12,1247.589456,1318.9,1210.663931,1280.635537,43570018.59
1.49291E+12,1272.981107,1346.147658,1231.120824,1278.718685,38018247.44
1.49299E+12,1305.381217,1343.294443,1235.867653,1277.969058,44801134.57
1.49308E+12,1284.217368,1319.630222,1254.508004,1294.015396,50359775.35
1.49316E+12,1300.599981,1353.365065,1273.012626,1291.407708,75210172.52
1.49325E+12,1293.356567,1375.757525,1290.05849,1361.019959,83974766.35
1.49334E+12,1342.493326,1388.500141,1303.043559,1341.164528,103749184.5
1.49342E+12,1339.215967,1387.256539,1324.185234,1368.925456,52558332.79
1.49351E+12,1369.333674,1401.180817,1328.313659,1381.858057,53629056.65
1.4936E+12,1391.713857,1476.443062,1352.181204,1421.618117,134726221.1
1.49368E+12,1421.631262,1513.982576,1407.894081,1480.686721,98255800.6
1.49377E+12,1479.2685,1539.004483,1445.11901,1528.565423,111482399.9
1.49386E+12,1528.416948,1649.446146,1457.137893,1558.667416,184455403.5
1.49394E+12,1552.857504,1627.298781,1506.506787,1529.987362,166381147.8
1.49403E+12,1532.279922,1590.0823,1526.881182,1564.284651,87372662.9
1.49412E+12,1566.602787,1606.737844,1526.21497,1580.271007,107006535.1
1.4942E+12,1578.380341,1682.735705,1570.284786,1673.669569,182142232
1.49429E+12,1678.120532,1785.319972,1639.750379,1715.760885,190733087.9
1.49437E+12,1715.958633,1798.174019,1692.657234,1785.94836,142872135
1.49446E+12,1788.419916,1887.101497,1759.581941,1836.918658,193756207.3
1.49455E+12,1836.785376,1842.824646,1650.917863,1700.37209,178511412
1.49463E+12,1699.400178,1799.420116,1606.317925,1790.065905,127656476.5
1.49472E+12,1788.061968,1836.812918,1759.846199,1805.025623,80330287.67
1.49481E+12,1806.093908,1814.491532,1693.395423,1730.889033,138335422.4
1.49489E+12,1731.423418,1777.485264,1675.988484,1746.558899,140205691.5
1.49498E+12,1746.841371,1857.805213,1714.153948,1812.543027,173123206.2
1.49507E+12,1812.097596,1958.115712,1788.412964,1886.925954,137107490.8
1.49515E+12,1891.365658,1973.522204,1876.401428,1964.036247,178954948.2
1.49524E+12,1966.848538,2047.204902,1951.407379,2032.832857,155151698.5
1.49532E+12,2031.443857,2097.377918,1987.688211,2032.987726,145225219.4
1.49541E+12,2035.318769,2263.401908,1990.081353,2099.840331,283325821.9
1.4955E+12,2097.457906,2264.608679,2091.16321,2260.259727,210834189.2
1.49558E+12,2259.746655,2474.841796,2259.007468,2421.706751,278838166.6
1.49567E+12,2421.952557,2766.924351,2241.342756,2314.340801,422168248.1
1.49576E+12,2317.197932,2622.173156,2051.0214,2263.500529,316996196.5
1.49584E+12,2267.511937,2337.682444,1867.469004,2052.668242,322063586.8
1.49593E+12,2061.720093,2320.256385,2057.971322,2165.249732,205600699.9
1.49602E+12,2168.49911,2350.420955,2089.963154,2269.15408,181816087.9
1.4961E+12,2266.149804,2329.1808,2124.34597,2178.566726,224849005.7
1.49619E+12,2190.619571,2327.117542,2130.427723,2286.150948,229211051.6
1.49628E+12,2286.113857,2461.907194,2281.306521,2400.213277,252223760
1.49636E+12,2401.43355,2486.503186,2360.180758,2484.640193,169432634.4
1.49645E+12,2484.459918,2592.288171,2433.184587,2542.925672,156504932.2
1.49653E+12,2542.961276,2553.546864,2463.336668,2516.870683,144836529.4
1.49662E+12,2507.490436,2695.145219,2502.39399,2694.778169,189384996.4
1.49671E+12,2694.518278,2923.455115,2688.365666,2871.697174,424731989.6
1.49679E+12,2874.883886,2884.083441,2613.563446,2680.073508,285591131.2
1.49688E+12,2682.167525,2808.534579,2607.76056,2801.546253,233641381.6
1.49697E+12,2802.596232,2857.379211,2785.272493,2812.023315,167488450.9
1.49705E+12,2811.457472,2914.088873,2789.29122,2881.237238,208330579.9
1.49714E+12,2880.290876,2969.3664,2842.950039,2959.130789,189770128.9
1.49723E+12,2958.159269,2987.977765,2453.442677,2649.391518,461480034.7
1.49731E+12,2647.901029,2785.50676,2619.747566,2702.655087,287481239.7
1.4974E+12,2708.636119,2785.818735,2325.916639,2448.540292,377594564.9
1.49748E+12,2449.859427,2503.364023,2095.476973,2414.512735,501520808.1
1.49757E+12,2412.526542,2522.415764,2300.841551,2480.595563,260905789.9
1.49766E+12,2480.388003,2669.848082,2415.872794,2629.181335,192803087.5
1.49774E+12,2631.778948,2657.215181,2448.821627,2505.722969,200274669.5
1.49783E+12,2507.758836,2595.740102,2484.59728,2588.556967,190834338.4
1.49792E+12,2590.738944,2778.699583,2583.313614,2730.070221,241507548.8
1.498E+12,2727.916936,2777.826697,2586.431643,2643.446066,267042905.4
1.49809E+12,2644.298352,2723.191628,2588.52199,2685.9744,193261225.9
1.49818E+12,2686.66269,2730.988507,2668.724509,2683.337824,130269992.9
1.49826E+12,2683.306112,2716.669423,2504.882204,2550.616827,188927298.1
1.49835E+12,2551.679735,2625.055141,2426.33791,2492.420728,190642820.2
1.49844E+12,2495.292334,2547.062891,2275.001882,2411.443798,343288858.4
1.49852E+12,2410.46237,2566.408749,2268.357631,2562.075903,328949084.2
1.49861E+12,2562.177999,2594.711472,2452.499804,2553.095089,243049895
1.49869E+12,2552.95129,2581.522703,2487.604553,2519.112997,162905409.9
1.49878E+12,2517.263514,2554.997034,2435.607878,2449.051745,156537083.4
1.49887E+12,2449.026301,2503,2361.913694,2395.393977,149071401.6
1.49895E+12,2398.897966,2526.600783,2356.489755,2512.017006,145136348.9
1.49904E+12,2509.440031,2588.314461,2463.146026,2549.377813,172307291.8
1.49913E+12,2545.534199,2636.803605,2545.525407,2595.358847,167466164
1.49921E+12,2597.236366,2627.429078,2520.219775,2612.401142,189586982.5
1.4993E+12,2612.332521,2621.177377,2568.532457,2600.884055,123652599.3
1.49939E+12,2599.329841,2606.198181,2467.116652,2495.501134,190878952.1
1.49947E+12,2495.500843,2556.580386,2460.88759,2549.804642,121164316
1.49956E+12,2548.888594,2567.921093,2493.68295,2497.603827,93770867.09
1.49964E+12,2499.183145,2521.05175,2261.806296,2327.385122,267796486.9
1.49973E+12,2328.769838,2402.400459,2236.9107,2301.726863,284920464.1
1.49982E+12,2300.174347,2410.042975,2235.001332,2381.709724,231806280.5
1.4999E+12,2380.327101,2419.374234,2311.434277,2337.926064,181190407.2
1.49999E+12,2338.973867,2350.97556,2143.36208,2213.430182,217902218.9
1.50008E+12,2212.491736,2219.889607,1966.829652,1968.814034,278072556.1
1.50016E+12,1969.833028,2043.092496,1804.875444,1914.311995,310354244
1.50025E+12,1917.604959,2226.875513,1915.032796,2225.62912,325308038.5
1.50034E+12,2225.293663,2396.027625,2151.555828,2306.963441,385616052.4
1.50042E+12,2306.770446,2402.045172,2223.142445,2258.256138,291893753.6
1.50051E+12,2259.498414,2941.830328,2258.448606,2870.165354,559470001.3
1.5006E+12,2875.528201,2885.310252,2612.057324,2664.636075,375380779.6
1.50068E+12,2665.530423,2880.314516,2648.665686,2836.231958,273500499.2
1.50077E+12,2831.957867,2856.137898,2662.519934,2753.050284,249226696.7
1.50085E+12,2754.394704,2801.809375,2710.480276,2763.160188,188618070.9
1.50094E+12,2763.20295,2779.736777,2446.022611,2561.325962,416309238.2
1.50103E+12,2562.963354,2609.150369,2406.377517,2525.455266,285439542.2
1.50111E+12,2526.251805,2686.584043,2511.163969,2665.625946,237105725.2
1.5012E+12,2665.877643,2821.719274,2658.152672,2784.151118,314061110.4
1.50129E+12,2787.976528,2794.361,2672.859053,2704.00568,203271843.3
1.50137E+12,2705.456955,2757.942706,2597.348897,2748.590776,185065340.7
1.50146E+12,2750.840769,2898.945025,2702.281958,2863.816876,229909404.3
1.50155E+12,2867.111183,2932.490713,2632.49729,2727.416392,304368648.4
1.50163E+12,2731.411863,2757.053555,2644.599751,2698.104646,207349984
1.50172E+12,2698.927164,2805.483805,2696.397701,2792.401001,178550495.7
1.5018E+12,2792.010317,2875.398265,2762.289139,2850.22,132021931.2
1.50189E+12,2870.397108,3339.307993,2870.397108,3272.153586,6877622.478
1.50198E+12,3268.232074,3306.71067,3150.8,3229.273388,5437374.163
1.50206E+12,3226.063138,3425.41388,3181.63199,3391.901072,142888817.5
1.50215E+12,3391.562975,3486.61058,3341.153282,3418.651295,390597739.3
1.50224E+12,3417.333514,3426.941199,3238.109314,3346.885211,304061757.1
1.50232E+12,3346.589383,3484.812623,3315.581195,3418.037901,227698149.1
1.50241E+12,3418.618273,3707.495067,3399.745994,3650.094365,326622501.4
1.5025E+12,3651.299811,3964.986958,3604.965459,3868.538877,439383881
1.50258E+12,3867.088006,4186.404146,3840.277211,4061.881673,590932694.2
1.50267E+12,4061.019185,4330.642851,3968.407693,4322.524896,515910405.6
1.50276E+12,4324.189496,4430.63966,3819.265408,4158.039867,847945283.5
1.50284E+12,4157.185446,4395.061968,3934.478189,4382.393054,458923712.1
1.50293E+12,4378.51836,4485.077483,4180.721107,4270.144215,531645758.6
1.50301E+12,4272.633898,4357.592621,3965.285331,4099.117402,569805369.9
1.5031E+12,4099.242094,4187.398247,3942.967816,4139.137473,407440948.9
1.50319E+12,4135.539238,4179.348712,4022.238052,4058.614596,266704653.8
1.50327E+12,4055.690879,4091.293524,3955.513002,3996.326745,350200091.2
1.50336E+12,3996.378495,4142.693235,3600.180601,4089.40153,652775199.3
1.50345E+12,4089.797858,4255.407499,4059.6509,4134.466088,367124690
1.50353E+12,4138.574468,4358.980659,4100.483754,4314.632891,301221606.7
1.50362E+12,4318.31187,4457.474461,4282.36892,4357.060549,337001607.2
1.50371E+12,4355.059802,4369.293947,4248.512693,4336.611707,164096575.4
1.50379E+12,4343.305251,4399.307536,4309.497322,4334.482418,158807513.8
1.50388E+12,4336.543945,4396.740065,4181.651251,4382.246358,294146675.9
1.50396E+12,4382.664199,4646.683878,4338.78218,4591.273628,445540299.7
1.50405E+12,4588.709259,4638.743821,4482.44419,4576.264011,309374108.5
1.50414E+12,4576.608708,4761.162552,4573.650824,4734.528492,339840258.5
1.50422E+12,4734.454583,4929.615165,4683.304262,4920.33463,490776127.8
1.50431E+12,4923.317903,4974.334395,4461.930677,4592.42732,769187659.5
1.5044E+12,4589.828451,4736.165053,4406.86101,4622.309814,475516719.6
1.50448E+12,4617.699075,4625.282051,4097.806895,4308.141802,857685901.1
1.50457E+12,4287.962449,4490.791926,4025.186775,4407.913401,711729723.1
1.50466E+12,4407.556179,4659.147918,4397.993852,4609.829497,542785586
1.50474E+12,4604.477479,4690.522982,4479.870511,4627.734907,338921126.1
1.50483E+12,4632.5311,4691.274697,4127.131215,4328.007544,804496909.4
1.50492E+12,4330.257099,4408.609274,4179.844932,4325.926873,348565301.8
1.505E+12,4320.917175,4340.653157,4031.445596,4246.066835,462008363.9
1.50509E+12,4242.865881,4375.621867,4119.149992,4213.759911,380331812.8
1.50517E+12,4210.031527,4378.612067,4070.120091,4157.706226,474876639.1
1.50526E+12,4159.339611,4168.330837,3734.396832,3859.83666,839750186.2
1.50535E+12,3856.719548,3924.034713,3211.468379,3237.625677,1212262345
1.50543E+12,3238.406058,3829.170541,2970.10649,3712.576733,1675805471
1.50552E+12,3711.564397,3893.900874,3556.332131,3690.87732,690118841.1
1.50561E+12,3697.25216,3793.189634,3474.616226,3680.282468,378338440.4
1.50569E+12,3674.655933,4120.938459,3672.102927,4094.146069,622856478.1
1.50578E+12,4094.67615,4115.00618,3843.605886,3900.174138,504801594.8
1.50587E+12,3900.847141,4045.935252,3834.14623,3870.115725,353862208.3
1.50595E+12,3870.986103,3904.602595,3569.07156,3605.076662,444585686
1.50604E+12,3607.37873,3754.175257,3503.003507,3607.990935,417855497.6
1.50612E+12,3605.724309,3813.933102,3559.494258,3782.574596,261433082.7
1.50621E+12,3782.29156,3784.660699,3623.833941,3658.570619,213267950.7
1.5063E+12,3663.340865,3968.886652,3659.614171,3925.658975,405000207.6
1.50638E+12,3925.915942,3976.063687,3848.928522,3883.544927,269889225.8
1.50647E+12,3883.54847,4228.650107,3876.534509,4204.812711,507385988.3
1.50656E+12,4204.79026,4269.883171,4087.705009,4188.279018,406055487
1.50664E+12,4188.491123,4231.508623,4022.530195,4164.244866,417822260.7
1.50673E+12,4164.43838,4376.252996,4154.215893,4353.732122,298752115.8
1.50682E+12,4355.086695,4406.187906,4248.822365,4393.14748,289220989.2
1.5069E+12,4392.347887,4472.174342,4360.314539,4393.075478,333927758.6
1.50699E+12,4393.172485,4431.30052,4228.846997,4310.027428,366285373.9
1.50708E+12,4309.611292,4351.027879,4176.167047,4214.449797,283100068.5
1.50716E+12,4214.090351,4364.536785,4137.470027,4312.546418,286122672.3
1.50725E+12,4314.113256,4419.148929,4289.536815,4369.856616,276701439.7
1.50733E+12,4368.358783,4473.248101,4314.71238,4427.598783,181689842.4
1.50742E+12,4426.980118,4618.476953,4412.296529,4604.119865,331490298.4
1.50751E+12,4605.682575,4874.172846,4550.408437,4773.167744,554578017.8
1.50759E+12,4772.171432,4928.518595,4708.846024,4761.455658,497467306.6
1.50768E+12,4762.759813,4871.239288,4712.663412,4819.416821,346396871.5
1.50777E+12,4819.273038,5441.896009,4810.818602,5435.651676,956490798.1
1.50785E+12,5435.830747,5886.262631,5384.875573,5635.250094,1329749081
1.50794E+12,5634.604103,5837.60175,5563.937555,5818.697129,474801758.6
1.50803E+12,5818.643289,5861.263622,5445.294235,5700.936323,671313730.1
1.50811E+12,5697.62071,5791.592734,5573.201789,5749.403065,441343542
1.5082E+12,5752.551605,5765.373705,5519.931514,5599.770652,439068854
1.50828E+12,5597.892802,5602.300509,5110.070068,5575.494977,820558186.8
1.50837E+12,5570.852368,5737.746478,5513.589679,5697.145362,480554928.8
1.50846E+12,5698.011709,6075.637803,5605.418254,5986.716296,816584743.2
1.50854E+12,5984.780527,6185.350176,5878.033232,6011.491942,652367045.5
1.50863E+12,6010.565246,6072.314097,5723.929542,5983.366009,681507543.4
1.50872E+12,5983.607009,6053.14791,5636.744303,5905.028809,838786682.6
1.5088E+12,5906.917948,5907.798826,5465.27479,5516.320903,855288732
1.50889E+12,5515.280879,5753.184898,5371.768715,5734.17077,628248136.8
1.50898E+12,5734.822553,5974.644283,5684.576884,5890.120604,583601882.9
1.50906E+12,5889.772621,6008.621124,5688.097925,5767.756932,511322962.8
1.50915E+12,5767.334164,5875.184914,5657.886374,5730.31149,315422917.1
1.50924E+12,5729.082676,6300.69421,5677.672344,6144.266467,782405715.2
1.50932E+12,6143.760115,6227.517049,6017.568821,6127.426814,491940679.5
1.50941E+12,6127.43509,6468.119675,6084.401196,6445.793635,673849157.5
1.50949E+12,6445.223964,6750.01635,6351.098129,6749.401855,887330811
1.50958E+12,6747.450951,7348.119881,6735.192426,7028.69695,1731839325
1.50967E+12,7028.759288,7453.687348,6936.321273,7148.779988,1132469426
1.50975E+12,7150.384793,7509.270241,6962.66516,7379.004584,748026700.5
1.50984E+12,7378.498207,7600.430554,7284.032608,7379.01655,782627487.4
1.50993E+12,7373.023056,7432.36136,6929.822919,6962.872245,1177260182
