3203.04,[[3202.844]],[[0.05880457]],short,profit,0.015310455067685688,3154.0,profit,137.79357307950391,[[101.489716]],"[[1.15310455 1.         1.         1.        ]
 [1.02687692 1.         1.         1.        ]
 [1.         1.10083731 1.         1.        ]
 [1.         1.         1.         1.20946573]
 [1.         1.         1.         1.46597714]
 [1.         1.         1.23200191 1.        ]
 [1.         1.05925194 1.         1.        ]
 [1.         1.53554041 1.         1.        ]
 [1.         1.         1.93773728 1.        ]
 [1.         1.         1.         1.23125438]
 [1.         1.         1.25385313 1.        ]
 [1.         1.56603774 1.         1.        ]
 [1.         1.53149606 1.         1.        ]
 [1.         1.         1.         1.19592163]
 [1.3121275  1.         1.         1.        ]
 [1.         1.         1.         1.38808664]
 [1.         1.         1.         4.77935731]]",42158.85,[[42133.848]],[[0.05883585]],short,profit,0.002687691908104649,42045.54,111.07,[[111.07206]],[[0.05880207]],long,lose,0.010083730980462684,109.95,0.7543,[[0.7545212]],[[0.05881822]],long,profit,0.02094657298157237,0.7701,91.85,[[91.86645]],[[0.0588115]],long,profit,0.046597713663581945,96.13,418.1,[[417.97845]],[[0.05881807]],short,lose,0.023200191341784235,427.8,81.01,[[81.01028]],[[0.05880117]],long,lose,0.005925194420441969,80.53,1.027,[[1.0281146]],[[0.05886479]],long,lose,0.05355404089581299,0.972,15.804,[[15.803728]],[[0.05880198]],short,lose,0.09377372817008359,17.286,1.427,[[1.4281938]],[[0.05885017]],long,profit,0.0231254379817799,1.46,110.3,[[110.29975]],[[0.05880111]],short,lose,0.0253853127833182,113.1,26.5,[[26.502758]],[[0.05880709]],long,lose,0.05660377358490566,25.0,15.24,[[15.2540865]],[[0.05885532]],long,lose,0.05314960629921263,14.43,0.7503,[[0.75044596]],[[0.05881241]],long,profit,0.019592163134746165,0.765,2.2651,[[2.2650826]],[[0.05880142]],short,profit,0.031212749988962955,2.1944,2.8808,[[2.8817]],[[0.05881935]],long,profit,0.03880866425992784,2.9926,12.0711,[[12.090392]],[[0.05889495]],long,profit,0.37793573079503934,16.6332
3154.0,[[3149.8118]],[[0.05662959]],short,profit,0.023855421686746918,3078.76,lose,142.7591072445311,[[101.24748]],"[[1.39165877 1.         1.         1.        ]
 [1.19315615 1.         1.         1.        ]
 [1.32833106 1.10083731 1.         1.        ]
 [1.18958577 1.         1.         1.20946573]
 [1.12795173 1.         1.         1.46597714]
 [1.1542777  1.         1.23200191 1.        ]
 [1.         1.32871674 1.         1.        ]
 [1.24691358 1.53554041 1.         1.        ]
 [1.         1.13826218 1.93773728 1.        ]
 [1.         1.2739726  1.         1.23125438]
 [1.         1.07073386 1.25385313 1.        ]
 [1.         1.81003774 1.         1.        ]
 [1.         1.89185642 1.         1.        ]
 [1.         1.3254902  1.         1.19592163]
 [1.3121275  1.34770324 1.         1.        ]
 [1.         1.35721446 1.         1.38808664]
 [1.30565375 1.         1.         4.77935731]]",42045.54,[[42017.707]],[[0.05659193]],short,profit,0.01662792296162678,41346.41,109.95,[[108.64663]],[[0.05447818]],short,profit,0.03283310595725329,106.34,0.7701,[[0.767868]],[[0.06209552]],short,profit,0.0189585768082068,0.7555,96.13,[[95.429855]],[[0.0677309]],short,profit,0.012795173202954226,94.9,427.8,[[426.02084]],[[0.05678969]],short,profit,0.015427769985974808,421.2,80.53,[[80.823105]],[[0.05676033]],long,lose,0.026946479572830022,78.36,0.972,[[0.95959866]],[[0.04517857]],short,profit,0.02469135802469138,0.948,17.286,[[17.575294]],[[0.03914644]],long,lose,0.01382621774846701,17.047,1.46,[[1.4616691]],[[0.05661914]],long,lose,0.02739726027397263,1.42,113.1,[[114.163605]],[[0.05065667]],long,lose,0.007073386383731187,112.3,25.0,[[25.080769]],[[0.0567372]],long,lose,0.024399999999999977,24.39,14.43,[[14.649676]],[[0.05741545]],long,lose,0.03603603603603601,13.91,0.765,[[0.77360564]],[[0.05719068]],long,lose,0.03254901960784318,0.7401,2.1944,[[2.215195]],[[0.06479739]],long,lose,0.03477032446226751,2.1181,2.9926,[[3.0188317]],[[0.05705022]],long,lose,0.035721446234043976,2.8857,16.6332,[[14.749282]],[[0.1041321]],short,profit,0.030565375273549182,16.1248
3078.76,[[3061.2666]],[[0.06049318]],short,profit,0.0014746196520678513,3074.22,lose,145.31331195559943,[[101.212715]],"[[1.40640496 1.         1.         1.        ]
 [1.19315615 1.01162132 1.         1.        ]
 [1.32833106 1.10083731 1.         1.08181305]
 [1.18958577 1.07677035 1.         1.20946573]
 [1.12795173 1.         1.         1.60296344]
 [1.1542777  1.05698006 1.23200191 1.        ]
 [1.         1.32871674 1.00255232 1.        ]
 [1.34185029 1.53554041 1.         1.        ]
 [1.         1.31717929 1.93773728 1.        ]
 [1.         1.28805711 1.         1.23125438]
 [1.         1.07073386 1.25385313 1.        ]
 [1.05740057 1.81003774 1.         1.        ]
 [1.         1.89185642 1.0790798  1.        ]
 [1.         1.3295437  1.         1.19592163]
 [1.40135841 1.34770324 1.         1.        ]
 [1.         1.51280929 1.         1.38808664]
 [1.30565375 1.         1.         4.79976066]]",41346.41,[[41579.51]],[[0.06581806]],long,lose,0.0011621323350685805,41298.36,106.34,[[107.79789]],[[0.06957465]],long,profit,0.008181305247319826,107.21,0.7555,[[0.7808116]],[[0.06754937]],long,lose,0.007677035076108427,0.7497,94.9,[[99.05796]],[[0.0665622]],long,profit,0.013698630136986271,96.2,421.2,[[433.26633]],[[0.05985925]],long,lose,0.0056980056980056445,418.8,78.36,[[78.28889]],[[0.05170745]],short,lose,0.00025523226135778485,78.38,0.948,[[0.90941685]],[[0.04937766]],short,profit,0.009493670886075958,0.939,17.047,[[18.25028]],[[0.0438414]],long,lose,0.017891711151522244,16.742,1.42,[[1.4680552]],[[0.06218703]],long,lose,0.0014084507042253535,1.418,112.3,[[114.2923]],[[0.05432345]],long,lose,0.0,112.3,24.39,[[23.20155]],[[0.0448979]],short,profit,0.005740057400574029,24.25,13.91,[[13.3831835]],[[0.0431761]],short,lose,0.007907979870596653,14.02,0.7401,[[0.75951195]],[[0.0617291]],long,lose,0.00040535062829342923,0.7398,2.1181,[[2.0926602]],[[0.05185822]],short,profit,0.00892309144988429,2.0992,2.8857,[[3.039155]],[[0.06335012]],long,lose,0.015559482967737367,2.8408,16.1248,[[19.809954]],[[0.08369486]],long,profit,0.0020403353840046344,16.1577
3074.22,[[3003.4414]],[[0.06134651]],short,lose,0.0033179147881414713,3084.42,lose,148.52846689869943,[[100.5965]],"[[1.40640496 1.         1.03317915 1.        ]
 [1.19315615 1.01162132 1.05771416 1.        ]
 [1.37030476 1.10083731 1.         1.08181305]
 [1.18958577 1.07677035 1.08136588 1.20946573]
 [1.22982283 1.         1.         1.60296344]
 [1.1542777  1.05698006 1.27498186 1.        ]
 [1.         1.32871674 1.05486159 1.        ]
 [1.34185029 1.53554041 1.03194888 1.        ]
 [1.         1.3398767  1.93773728 1.        ]
 [1.         1.28805711 1.07757405 1.23125438]
 [1.00890472 1.07073386 1.25385313 1.        ]
 [1.05740057 1.81003774 1.07835052 1.        ]
 [1.         1.89185642 1.15753914 1.        ]
 [1.         1.3295437  1.10408218 1.19592163]
 [1.40135841 1.34770324 1.07431402 1.        ]
 [1.         1.51280929 1.14502957 1.38808664]
 [1.30565375 1.         1.22125674 4.79976066]]",41298.36,[[40623.348]],[[0.06059394]],short,lose,0.00577141562037811,41536.71,107.21,[[102.72303]],[[0.06193106]],short,profit,0.0041973696483535924,106.76,0.7497,[[0.7411221]],[[0.06417232]],short,lose,0.008136587968520733,0.7558,96.2,[[93.845184]],[[0.07566459]],short,profit,0.010187110187110228,95.22,418.8,[[414.67282]],[[0.05887938]],short,lose,0.004297994269341001,420.6,78.38,[[76.198326]],[[0.05293475]],short,lose,0.005230926256698276,78.79,0.939,[[0.92324334]],[[0.048094]],short,lose,0.003194888178913741,0.942,16.742,[[16.772406]],[[0.04089869]],long,lose,0.0022697407717118777,16.704,1.418,[[1.3806174]],[[0.06015908]],short,lose,0.007757404795486687,1.429,112.3,[[111.40024]],[[0.05838158]],short,profit,0.0008904719501335202,112.2,24.25,[[23.784708]],[[0.04349869]],short,lose,0.007835051546391806,24.44,14.02,[[13.39908]],[[0.04330898]],short,lose,0.007845934379458004,14.13,0.7398,[[0.71576154]],[[0.05863849]],short,lose,0.010408218437415571,0.7475,2.0992,[[2.0430799]],[[0.05245044]],short,lose,0.007431402439024206,2.1148,2.8408,[[2.7819252]],[[0.05857705]],short,lose,0.014502956913545445,2.882,16.1577,[[15.959519]],[[0.10047042]],short,lose,0.022125673827339393,16.5152
3084.42,[[3068.8196]],[[0.06262992]],short,profit,0.00037284157151104287,3083.27,lose,156.50924590990763,[[100.14164]],"[[1.41013338 1.         1.03317915 1.        ]
 [1.19315615 1.01162132 1.06706251 1.        ]
 [1.37030476 1.10083731 1.         1.08274973]
 [1.25044843 1.07677035 1.08136588 1.20946573]
 [1.22982283 1.11657215 1.         1.60296344]
 [1.1542777  1.05698006 1.28449208 1.        ]
 [1.         1.32871674 1.05866917 1.        ]
 [1.34185029 1.53554041 1.08502744 1.        ]
 [1.13230364 1.3398767  1.93773728 1.        ]
 [1.         1.28805711 1.10556565 1.23125438]
 [1.00890472 1.10638449 1.25385313 1.        ]
 [1.06558388 1.81003774 1.07835052 1.        ]
 [1.         1.89185642 1.16461628 1.        ]
 [1.01471572 1.3295437  1.10408218 1.19592163]
 [1.40135841 1.34770324 1.16131989 1.        ]
 [1.         1.51280929 1.15856184 1.38808664]
 [1.30565375 1.53732319 1.22125674 4.79976066]]",41536.71,[[41180.426]],[[0.06248616]],short,lose,0.0009348357152023294,41575.54,106.76,[[108.01804]],[[0.07289899]],long,profit,9.366804046450829e-05,106.77,0.7558,[[0.74410725]],[[0.06695156]],short,profit,0.006086266207991596,0.7512,95.22,[[97.29252]],[[0.07023349]],long,lose,0.01165721487082545,94.11,420.6,[[416.3759]],[[0.06119706]],short,lose,0.000951022349025148,421.0,78.79,[[78.39648]],[[0.05378583]],short,lose,0.0003807589795657688,78.82,0.942,[[0.93067175]],[[0.04974413]],short,lose,0.005307855626326969,0.947,16.704,[[16.40919]],[[0.05420332]],short,profit,0.013230363984674334,16.483,1.429,[[1.4157487]],[[0.06147456]],short,lose,0.002799160251924425,1.433,112.2,[[112.39069]],[[0.05566348]],long,lose,0.003565062388591851,111.8,24.44,[[24.111877]],[[0.04494698]],short,profit,0.0008183306055646306,24.42,14.13,[[14.125346]],[[0.0431109]],short,lose,0.0007077140835102467,14.14,0.7475,[[0.7393321]],[[0.05966255]],short,profit,0.0014715719063546498,0.7464,2.1148,[[2.08009]],[[0.05395699]],short,lose,0.008700586343862397,2.1332,2.882,[[2.7970383]],[[0.06139361]],short,lose,0.0013532269257459377,2.8859,16.5152,[[16.839512]],[[0.06566057]],long,lose,0.05373231931796161,15.6278
3083.27,[[3092.308]],[[0.07007709]],long,profit,0.005383894371884366,3099.87,lose,160.92276698597058,[[100.032394]],"[[1.41013338 1.         1.03317915 1.05383894]
 [1.19315615 1.01162132 1.06706251 1.08603376]
 [1.37030476 1.10083731 1.02435141 1.08274973]
 [1.25044843 1.10339442 1.08136588 1.20946573]
 [1.22982283 1.11657215 1.         1.71028466]
 [1.1542777  1.05935535 1.28449208 1.        ]
 [1.         1.34140388 1.05866917 1.        ]
 [1.34185029 1.53554041 1.10614676 1.        ]
 [1.13230364 1.34169675 1.93773728 1.        ]
 [1.         1.28805711 1.10556565 1.25916785]
 [1.00890472 1.16899629 1.25385313 1.        ]
 [1.06558388 1.84689277 1.07835052 1.        ]
 [1.         1.94843351 1.16461628 1.        ]
 [1.01471572 1.3295437  1.10408218 1.27630748]
 [1.40135841 1.34770324 1.17632083 1.        ]
 [1.         1.51280929 1.15856184 1.40853087]
 [1.30565375 1.81932066 1.22125674 4.79976066]]",41575.54,[[41646.918]],[[0.06401998]],long,profit,0.008603375927288073,41933.23,106.77,[[106.235886]],[[0.0603321]],short,lose,0.0024351409571977626,107.03,0.7512,[[0.76120365]],[[0.06578711]],long,lose,0.002662406815761451,0.7492,94.11,[[94.21233]],[[0.06684484]],long,profit,0.010732121984911329,95.12,421.0,[[422.06302]],[[0.05744581]],long,lose,0.00023752969121145545,420.9,78.82,[[79.14589]],[[0.05905125]],long,lose,0.001268713524486099,78.72,0.947,[[0.9435262]],[[0.04792292]],short,lose,0.002111932418162621,0.949,16.483,[[16.65137]],[[0.04510827]],long,lose,0.00018200570284536272,16.48,1.433,[[1.4380385]],[[0.05770045]],long,profit,0.002791346824842989,1.437,111.8,[[112.09336]],[[0.054122]],long,lose,0.006261180679785356,111.1,24.42,[[24.610844]],[[0.060643]],long,lose,0.003685503685503825,24.33,14.14,[[14.230815]],[[0.05628895]],long,lose,0.005657708628005662,14.06,0.7464,[[0.75466484]],[[0.05862205]],long,profit,0.008038585209003224,0.7524,2.1332,[[2.1294537]],[[0.05165859]],short,lose,0.0015000937558597841,2.1364,2.8859,[[2.9211023]],[[0.05677075]],long,profit,0.002044422883675809,2.8918,15.6278,[[16.889389]],[[0.06760487]],long,lose,0.0281997466054084,15.1871
3099.87,[[3081.6125]],[[0.05891844]],short,lose,0.01970405210541085,3160.95,lose,166.5056636539027,[[99.678825]],"[[1.41013338 1.         1.23021967 1.05383894]
 [1.19315615 1.01162132 1.2357545  1.08603376]
 [1.37030476 1.10083731 1.17197357 1.08274973]
 [1.25044843 1.10339442 1.20549829 1.20946573]
 [1.22982283 1.11657215 1.34693019 1.71028466]
 [1.1542777  1.05935535 1.28449208 1.06652411]
 [1.         1.34140388 1.05866917 1.08765244]
 [1.34185029 1.53554041 1.10614676 1.10537408]
 [1.13230364 1.34169675 2.09853825 1.        ]
 [1.         1.28805711 1.10556565 1.35659304]
 [1.00890472 1.16899629 1.25385313 1.1530153 ]
 [1.06558388 1.84689277 1.07835052 1.12330456]
 [1.         1.94843351 1.16461628 1.15647226]
 [1.01471572 1.3295437  1.16123264 1.27630748]
 [1.40135841 1.34770324 1.17632083 1.05195656]
 [1.         1.51280929 1.20317073 1.40853087]
 [1.30565375 1.81932066 1.28723378 4.79976066]]",41933.23,[[41569.57]],[[0.05961457]],short,lose,0.01686919896225493,42640.61,107.03,[[106.74469]],[[0.05675535]],short,lose,0.014762216201065105,108.61,0.7492,[[0.7466601]],[[0.05989727]],short,lose,0.012413240790176154,0.7585,95.12,[[93.06713]],[[0.07055549]],short,lose,0.03469301934398651,98.42,420.9,[[421.2891]],[[0.05407965]],long,profit,0.006652411499168476,423.7,78.72,[[78.840645]],[[0.05553561]],long,profit,0.008765243902438996,79.41,0.949,[[0.9516437]],[[0.06274721]],long,profit,0.01053740779768178,0.959,16.48,[[16.261606]],[[0.04939465]],short,lose,0.016080097087378675,16.745,1.437,[[1.4372312]],[[0.05422432]],long,profit,0.00974251913709117,1.451,111.1,[[111.396034]],[[0.05103414]],long,profit,0.015301530153015329,112.8,24.33,[[24.394539]],[[0.05688788]],long,profit,0.012330456226880424,24.63,14.06,[[14.14325]],[[0.05304885]],long,profit,0.015647226173541882,14.28,0.7524,[[0.7452762]],[[0.05644057]],short,lose,0.005715045188729508,0.7567,2.1364,[[2.150961]],[[0.06248321]],long,profit,0.005195656244148983,2.1475,2.8918,[[2.889358]],[[0.05508633]],short,lose,0.004460889411439288,2.9047,15.1871,[[15.092003]],[[0.08329633]],short,lose,0.006597704630903922,15.2873
3160.95,[[3117.3655]],[[0.0617193]],short,profit,0.02154731963491978,3092.84,profit,170.0934144096778,[[100.49567]],"[[1.62560658 1.         1.23021967 1.05383894]
 [1.35016844 1.01162132 1.2357545  1.08603376]
 [1.51393794 1.10083731 1.17197357 1.08274973]
 [1.25044843 1.10339442 1.23977647 1.20946573]
 [1.30196264 1.11657215 1.34693019 1.71028466]
 [1.25104428 1.05935535 1.28449208 1.06652411]
 [1.12341015 1.34140388 1.05866917 1.08765244]
 [1.43569805 1.53554041 1.10614676 1.10537408]
 [1.14723347 1.34169675 2.09853825 1.        ]
 [1.07580979 1.28805711 1.10556565 1.35659304]
 [1.00890472 1.16899629 1.28931412 1.1530153 ]
 [1.15490585 1.84689277 1.07835052 1.12330456]
 [1.14005602 1.94843351 1.16461628 1.15647226]
 [1.01471572 1.38504787 1.16123264 1.27630748]
 [1.47353536 1.34770324 1.17632083 1.05195656]
 [1.04716494 1.51280929 1.20317073 1.40853087]
 [1.46493629 1.81932066 1.28723378 4.79976066]]",42640.61,[[42236.133]],[[0.06201193]],short,profit,0.015701229414870052,41971.1,108.61,[[107.35548]],[[0.05951289]],short,profit,0.014363318294816336,107.05,0.7585,[[0.74761504]],[[0.06293585]],short,lose,0.0034278180619644653,0.7611,98.42,[[96.17815]],[[0.07341959]],short,profit,0.007213980898191506,97.71,423.7,[[421.0634]],[[0.05989521]],short,profit,0.009676658012744786,419.6,79.41,[[78.66738]],[[0.05362421]],short,profit,0.012341014985518069,78.43,0.959,[[0.9510289]],[[0.05007439]],short,profit,0.009384775808133482,0.95,16.745,[[16.482481]],[[0.05146251]],short,profit,0.0014929829799941552,16.72,1.451,[[1.4416767]],[[0.0612532]],short,profit,0.007580978635423928,1.44,112.8,[[110.40384]],[[0.06016798]],short,lose,0.0035460992907801925,113.2,24.63,[[24.259676]],[[0.04554695]],short,profit,0.008932196508323137,24.41,14.28,[[13.98693]],[[0.04509989]],short,profit,0.014005602240896309,14.08,0.7567,[[0.7584882]],[[0.05546088]],long,lose,0.005550416281221214,0.7525,2.1475,[[2.1404202]],[[0.05218472]],short,profit,0.007217694994179207,2.132,2.9047,[[2.89835]],[[0.05733218]],short,profit,0.004716493958067974,2.891,15.2873,[[14.885578]],[[0.08829838]],short,profit,0.01592825417176355,15.0438
3092.84,[[3218.3604]],[[0.06800949]],long,lose,0.03079693744260938,2997.59,lose,182.1891721688349,[[96.51998]],"[[1.62560658 1.30796937 1.23021967 1.05383894]
 [1.35016844 1.31468939 1.2357545  1.08603376]
 [1.51393794 1.54642348 1.17197357 1.08274973]
 [1.25044843 1.46208579 1.23977647 1.20946573]
 [1.30196264 1.53004058 1.34693019 1.71028466]
 [1.25104428 1.36679101 1.28449208 1.06652411]
 [1.12341015 1.7315607  1.05866917 1.08765244]
 [1.43569805 1.88290883 1.10614676 1.10537408]
 [1.14723347 2.05282116 2.09853825 1.        ]
 [1.07580979 1.65611267 1.10556565 1.35659304]
 [1.00890472 1.66369594 1.28931412 1.1530153 ]
 [1.15490585 2.22378749 1.07835052 1.12330456]
 [1.14005602 2.29644487 1.16461628 1.15647226]
 [1.01471572 1.76378541 1.16123264 1.27630748]
 [1.47353536 1.77687773 1.17632083 1.05195656]
 [1.04716494 1.98115934 1.20317073 1.40853087]
 [1.46493629 2.20386446 1.28723378 4.79976066]]",41971.1,[[43201.465]],[[0.06170624]],long,lose,0.030306806350083797,40699.09,107.05,[[110.148285]],[[0.06659108]],long,lose,0.04455861746847264,102.28,0.7611,[[0.7673875]],[[0.05813115]],long,lose,0.03586913677571934,0.7338,97.71,[[101.34086]],[[0.05853133]],long,lose,0.041346842697779065,93.67,419.6,[[426.24832]],[[0.05754913]],long,lose,0.030743565300286067,406.7,78.43,[[80.12418]],[[0.060389]],long,lose,0.03901568277444858,75.37,0.95,[[0.96875083]],[[0.06613193]],long,lose,0.03473684210526307,0.917,16.72,[[17.006718]],[[0.04127877]],long,lose,0.07111244019138746,15.531,1.44,[[1.4651943]],[[0.05761644]],long,lose,0.036805555555555515,1.387,113.2,[[114.58614]],[[0.05102149]],long,lose,0.04946996466431103,107.6,24.41,[[24.922567]],[[0.06062359]],long,lose,0.03768947152806234,23.49,14.08,[[14.490046]],[[0.05845112]],long,lose,0.03480113636363638,13.59,0.7525,[[0.7607]],[[0.05412668]],long,lose,0.03787375415282388,0.724,2.132,[[2.1581428]],[[0.06463085]],long,lose,0.04291744840525324,2.0405,2.891,[[2.9175818]],[[0.05392019]],long,lose,0.046835005188516146,2.7556,15.0438,[[15.087109]],[[0.06129155]],long,lose,0.03845437987742459,14.4653
2997.59,[[3025.0645]],[[0.06524505]],long,lose,0.005544454044749397,2980.97,lose,186.17644453934957,[[96.3055]],"[[1.62560658 1.36341391 1.23021967 1.05383894]
 [1.35016844 1.38877704 1.2357545  1.08603376]
 [1.51393794 1.54642348 1.17197357 1.08274973]
 [1.25044843 1.49615502 1.23977647 1.20946573]
 [1.30196264 1.748894   1.34693019 1.71028466]
 [1.25104428 1.37170864 1.28449208 1.06652411]
 [1.12341015 1.7315607  1.05866917 1.12612929]
 [1.43569805 1.92652933 1.10614676 1.10537408]
 [1.14723347 2.05282116 2.09853825 1.04893439]
 [1.07580979 1.66332247 1.10556565 1.35659304]
 [1.00890472 1.71945802 1.28931412 1.1530153 ]
 [1.15490585 2.23655888 1.07835052 1.12330456]
 [1.14005602 2.29644487 1.16461628 1.21533908]
 [1.01471572 1.78174121 1.16123264 1.27630748]
 [1.47353536 1.79256016 1.17632083 1.05195656]
 [1.04716494 1.98115934 1.20317073 1.49054568]
 [1.46493629 2.22854421 1.28723378 4.79976066]]",40699.09,[[41388.613]],[[0.06030733]],long,lose,0.0074087651591226945,40397.56,102.28,[[105.47633]],[[0.06602101]],long,lose,0.0,102.28,0.7338,[[0.76314884]],[[0.05931442]],long,lose,0.003406922867266364,0.7313,93.67,[[96.842415]],[[0.0577166]],long,lose,0.02188534215864201,91.62,406.7,[[415.33807]],[[0.05723108]],long,lose,0.0004917629702483123,406.5,75.37,[[77.4415]],[[0.06008202]],long,profit,0.0038476847552075364,75.66,0.917,[[0.9420284]],[[0.06590378]],long,lose,0.004362050163576885,0.913,15.531,[[16.686922]],[[0.04313325]],long,profit,0.004893438928594343,15.607,1.387,[[1.4285326]],[[0.05769262]],long,lose,0.0007209805335256755,1.386,107.6,[[113.57898]],[[0.05263153]],long,lose,0.005576208178438609,107.0,23.49,[[24.184114]],[[0.06047233]],long,lose,0.0012771392081735882,23.46,13.59,[[13.87692]],[[0.05737097]],long,profit,0.00588668138337013,13.67,0.724,[[0.7478559]],[[0.05471126]],long,lose,0.0017955801104971932,0.7227,2.0405,[[2.1154506]],[[0.06547961]],long,lose,0.0015682430776770848,2.0373,2.7556,[[2.874747]],[[0.05513823]],long,profit,0.008201480621280366,2.7782,14.4653,[[14.72661]],[[0.0615489]],long,lose,0.0024679750852037987,14.4296
