Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Sevimli haydut,Asaf Tengiz,5.0,25,"
Adventure, Romance            ",(1961)
Canim kardesim benim,Murat Kürüz,6.2,24,"
Animation, Adventure, Family            ",(2016)
Horasan'dan gelen bahadir,Natuk Baytan,5.5,24,"
Adventure            ",(1965)
Kizil maske,Çetin Inanç,5.9,24,"
Adventure, Crime, Fantasy            ",(I) (1968)
Katil,Lütfi Akad,6.5,24,"
Adventure, Crime, Drama            ",(1953)
Evrensel Döngü: Yasam Agacina Yolculuk,Furkan Kopuz,7.9,23,"
Action, Adventure, Drama            ",(2018)
Çifte yürekli,Semih Evin,6.1,23,"
Action, Adventure, Crime            ",(1970)
Azrail benim,Yücel Uçanoglu,6.2,23,"
Action, Adventure, Drama            ",(1968)
Disi düsman,Nejat Saydam,5.9,23,"
Adventure, Drama            ",(1966)
Gökbayrak,Natuk Baytan,4.8,22,"
Adventure            ",(1968)
Soygun,Sami Ayanoglu,6.0,22,"
Adventure            ",(1953)
Yilmaz Ali,Faruk Kenç,5.8,22,"
Mystery, Adventure            ",(1940)
Dolandiricilar Sahi,Atif Yilmaz,5.3,22,"
Adventure, Comedy            ",(1960)
Üçünüzü de mihlarim,Bilge Olgaç,6.2,22,"
Adventure, Drama            ",(1965)
Yigit yarali olur,Ertem Göreç,6.0,22,"
Adventure, Drama            ",(1966)
Konyakçi,Tunç Basaran,6.7,22,"
Adventure            ",(1965)
Vurmayin,Ümit Efekan,5.3,21,"
Adventure, Drama            ",(1987)
61. Bölge,Cuma Ugurlu,4.4,21,"
Action, Adventure            ",(2015)
Gazeteci,Yücel Uçanoglu,4.4,21,"
Adventure            ",(1979)
Yangin,Atif Yilmaz,5.7,21,"
Adventure, Drama            ",(1977)
Akrep,Osman F. Seden,3.9,21,"
Adventure            ",(1986)
Kurban,Melih Gülgen,4.9,21,"
Adventure, Drama            ",(1983)
Görünce kursunlayin,Yücel Uçanoglu,5.4,21,"
Adventure            ",(1971)
Yaman gazeteci,Burhan Bolan,5.3,21,"
Adventure, Comedy, Romance            ",(1961)
Kuduz Recep,Duygu Sagiroglu,6.9,21,"
Adventure, History            ",(1967)
Kan su gibi akacak,Mehmet Aslan,6.3,21,"
Adventure, Crime, Drama            ",(1969)
Düzen,Nazmi Özer,5.5,20,"
Adventure, Drama, Romance            ",(1978)
Silah arkadaslari,Osman F. Seden,5.1,20,"
Adventure            ",(1977)
Ikimiz de sevdik,Remzi Jöntürk,4.1,20,"
Adventure, Drama            ",(1983)
Daglarin kartali,Feyzi Tuna,4.7,20,"
Adventure            ",(1970)
Yemende bir avuç türk,Yilmaz Atadeniz,5.6,20,"
Adventure, History, War            ",(1970)
Aç kartallar,Çetin Inanç,6.2,20,"
Adventure            ",(1984)
Seker Hafiye,Zafer Davutoglu,6.9,20,"
Adventure            ",(1965)
Çakircali Mehmet Efe,Faruk Kenç,5.7,20,"
Adventure, Drama            ",(1950)
Seytan tirnagi,Taner Oguz,6.2,20,"
Adventure, Western            ",(1972)
Daglarin oglu,Yilmaz Atadeniz,6.0,20,"
Action, Adventure            ",(1965)
Yav He He,Volkan Özgümüs,4.8,19,"
Adventure, Comedy            ",(2015)
Babalik,Melih Gülgen,6.1,19,"
Adventure, Drama            ",(1974)
Son Darbe,Halit Refig,5.1,19,"
Adventure, Drama            ",(1985)
Zengin ve serseri,Süreyya Duru,4.6,19,"
Adventure            ",(1967)
Yilmayan adam,Ilhan Engin,6.7,19,"
Drama, Adventure            ",(1967)
Zorba,Nisan Hançer,6.9,19,"
Adventure            ",(1966)
Silahlarin sesi,Kemal Kan,5.8,19,"
Adventure, Crime            ",(1965)
Kizil maske,Tolgay Ziyal,6.1,19,"
Adventure, Crime, Fantasy            ",(II) (1968)
Onu allah affetsin,Orhan Elmas,6.1,19,"
Adventure, Drama            ",(1970)
Kanimin son damlasina kadar,Yavuz Figenli,6.8,19,"
Adventure            ",(1970)
Imzam kanla yazilir,Mehmet Aslan,6.2,19,"
Adventure, Drama            ",(1970)
Eskiya celladi,Remzi Jöntürk,6.3,19,"
Adventure            ",(1967)
Davudo,Hasan Kazankaya,6.3,19,"
Adventure            ",(1965)
Babanin suçu,Melih Gülgen,5.0,19,"
Adventure, Drama            ",(1976)
Krallar ölmez,Ertem Göreç,6.6,18,"
Adventure, Crime            ",(1967)
Anjelik Osmanli saraylarinda,Ülkü Erakalin,6.8,18,"
Adventure, Drama            ",(1967)
Cezmi Band 007.5,Sirri Gültekin,4.9,18,"
Adventure, Comedy            ",(1965)
Kara pençe,Yücel Uçanoglu,5.2,18,"
Action, Adventure, History            ",(1973)
Koçero,Nazif Kurthan,6.9,18,"
Adventure            ",(1964)
A forza di sberle,Bruno Corbucci,5.7,18,"
Adventure, Comedy            ",(1975)
Ince Memet vuruldu,Yilmaz Duru,6.4,17,"
Action, Adventure            ",(1975)
Kizimin Kani,Halit Refig,4.8,17,"
Adventure, Crime, Drama            ",(1987)
Asi kabadayi,Çetin Inanç,4.6,17,"
Action, Adventure            ",(1986)
Baskin,Yilmaz Atadeniz,5.0,17,"
Adventure            ",(1972)
Tarzan korkusuz adam,Kunt Tulgar,5.1,17,"
Action, Adventure            ",(1974)
Hop dedik,Aram Gülyüz,5.8,17,"
Adventure            ",(1963)
Kursunlarin Kanunu,Nuri Ergün,6.1,17,"
Adventure, Drama            ",(1969)
Krallar Krali,Bilge Olgaç,6.3,17,"
Adventure            ",(1965)
Afacan,Sinasi Özonuk,4.6,17,"
Adventure, Thriller, Romance            ",(1961)
Görünmeyen adam Istanbul'da,Lütfi Akad,5.4,17,"
Adventure, SciFi, Thriller            ",(1955)
Ak altin,Lütfi Akad,6.1,17,"
Adventure, Drama            ",(1957)
Seytanin oglu,Mehmet Aslan,6.5,17,"
Adventure            ",(1967)
Land of Light,David Ruf,7.5,16,"
Adventure, Drama, Fantasy            ",(2016)
Yatak hikayemiz,Vural Pakel,2.8,16,"
Adventure, Comedy            ",(1975)
Kanun kanundur,Aykut Düz,4.6,16,"
Adventure, Crime            ",(1984)
Topragin teri,Natuk Baytan,6.1,16,"
Adventure, Drama            ",(1981)
Karadavut,Tunç Basaran,5.0,16,"
Adventure            ",(1967)
Büyük kin,Tunç Basaran,5.6,16,"
Drama, Adventure            ",(1967)
Bana kursun islemez,Yilmaz Güney,5.4,16,"
Adventure            ",(1967)
Dokunma bozulurum,Ümit Utku,4.8,16,"
Adventure, Comedy            ",(1965)
Saskin Hafiye Kilink'e karsi,Natuk Baytan,4.9,16,"
Adventure, Comedy, Fantasy            ",(1967)
Toros canavari,Burhan Bolan,4.1,16,"
Adventure            ",(1961)
Köroglu,Refik Kemal Arduman,6.0,16,"
Adventure, Drama            ",(1945)
Yedi dagin aslani,Yilmaz Atadeniz,7.1,16,"
Adventure            ",(1966)
Kurbanlik Katil,Lütfi Akad,6.6,16,"
Adventure, Drama            ",(1967)
Istanbul macerasi,Carl Möhner,5.1,16,"
Adventure, Crime            ",(1958)
Ölümsüz ask,Cüneyt Arkin,3.5,16,"
Adventure, Drama, Romance            ",(1986)
Doruk,Melih Gülgen,6.5,15,"
Action, Adventure, Drama            ",(1985)
Safakta üç kursun,Orhan Aykanat,4.3,15,"
Adventure            ",(1966)
Istanbul dehset içinde,Ilhan Engin,6.7,15,"
Adventure, Crime            ",(1966)
Sihirbazlar Krali Mandrake Killing'in pesinde,Oksal Pekmezoglu,5.7,15,"
Adventure, Fantasy            ",(1967)
Asilana kadar yasayacaksin,Nejat Okçugil,4.4,15,"
Adventure, Crime            ",(1972)
Güney ölüm saçiyor,Yilmaz Atadeniz,6.0,15,"
Action, Adventure            ",(1969)
Ve silahlara veda,Remzi Jöntürk,6.0,15,"
Adventure            ",(1966)
Kibar haydut,Yilmaz Atadeniz,6.3,15,"
Action, Adventure            ",(1966)
Haracima dokunma,Hasan Kazankaya,6.6,15,"
Adventure            ",(1965)
Son vurgun,Ertem Göreç,3.9,15,"
Adventure, Crime            ",(1968)
Birakin yasayalim,Osman F. Seden,6.5,14,"
Adventure, Romance            ",(1974)
Harun Resid'in gözdesi,Atif Yilmaz,5.4,14,"
Adventure, Fantasy            ",(1967)
Atçali Kel Mehmet,Asaf Tengiz,6.7,14,"
Adventure, Drama            ",(1964)
Oy farfara farfara,Metin Erksan,4.6,14,"
Adventure, Comedy            ",(1961)
Mahalle arkadaslari,Metin Erksan,5.7,14,"
Adventure, Romance            ",(1961)
Cilali Ibo zoraki baba,Mehmet Dinler,3.6,14,"
Adventure, Comedy            ",(1961)
Demir pençe casuslar savasi,Çetin Inanç,6.4,14,"
Adventure, Fantasy            ",(1969)
Nilgün,Münir Hayri Egeli,6.4,14,"
Adventure, Drama, Romance            ",(1954)
Çakircali Mehmet Efe'nin definesi,Faruk Kenç,6.5,14,"
Drama, Adventure            ",(1952)
Azrailin bes atlisi,T. Fikret Uçak,3.5,14,"
Adventure            ",(1971)
Kahreden kursun,Yilmaz Atadeniz,6.3,14,"
Action, Adventure            ",(1965)
Büyük cellatlar,Yilmaz Duru,6.0,14,"
Adventure, Crime, Drama            ",(1967)
Yarali kartal,Tarik Dursun Kakinç,5.9,14,"
Adventure            ",(1965)
Vahsi bir kiz sevdim,Lütfi Akad,4.5,14,"
Adventure, Drama, Romance            ",(1954)
Bulgar Sadik,Lütfi Akad,6.4,14,"
Adventure            ",(1954)
Pembe Panter,Hulki Saner,4.7,13,"
Adventure, Comedy            ",(1975)
Bir kulum iste,Ibrahim Tatlises,3.8,13,"
Adventure, Drama            ",(1988)
Ölü bölgeden fisiltilar,Firat Çagri Beyaz,6.2,13,"
Adventure, Drama            ",(2012)
Sonsuz gece,Yücel Uçanoglu,5.7,13,"
Adventure            ",(1978)
Devlerin aski,Süha Dogan,6.4,13,"
Adventure, Drama, Romance            ",(1969)
Silahlari ellerinde öldüler,Feyzi Tuna,8.2,13,"
Adventure, Crime, Drama            ",(1967)
Bahriyeli Ahmet,Türker Inanoglu,7.0,13,"
Adventure, Romance            ",(1963)
Daglar bulutlu efem,Semih Evin,4.1,13,"
Adventure            ",(1962)
Dört kabadayi,Cevat Sahiner,6.0,13,"
Adventure            ",(1970)
Hamal,Fikret Hakan,6.8,13,"
Drama, Adventure            ",(1976)
Arslanlarin dönüsü,Yilmaz Atadeniz,6.5,13,"
Adventure            ",(1966)
Kasimpasali,Nuri Akinci,6.2,13,"
Adventure            ",(1965)
Kara Sahin,Nuri Akinci,5.3,13,"
Adventure, Western            ",(1964)
Yalan dünya,Temel Gürsu,5.0,13,"
Adventure, Drama            ",(1972)
Sayili kabadayilar,Hasan Kazankaya,5.9,13,"
Adventure            ",(1965)
Melekler sahidimdir,Süha Dogan,7.1,13,"
Romance, Adventure            ",(1961)
For the Blinds,Ozan Adam,6.4,12,"
Adventure, Fantasy, SciFi            ",(2014)
Kurdoglu 3 - Bu yola bas koyduk,Cemalettin Ertürk,6.3,12,"
Adventure, History            ",(1992)
Talihsizler,Yilmaz Atadeniz,5.9,12,"
Adventure, Drama, Romance            ",(1987)
Kara cellât,Yilmaz Atadeniz,6.3,12,"
Adventure            ",(1971)
Zehir hafiye,Çetin Inanç,6.8,12,"
Adventure            ",(1971)
Krallarin öfkesi,Yücel Uçanoglu,6.0,12,"
Adventure, Western            ",(1970)
Çelik mezar,Oksal Pekmezoglu,2.5,12,"
Adventure            ",(1983)
Ava giden avlanir,Hulki Saner,5.2,12,"
Adventure            ",(1965)
Cehennemin bes delisi,Mehmet Aslan,6.6,12,"
Adventure, Crime            ",(1972)
Cengiz Han'in hazineleri,Atif Yilmaz,5.3,12,"
Adventure, Comedy            ",(1962)
Cem Sultan,Münir Hayri Egeli,6.1,12,"
Adventure, Drama, History            ",(1951)
Anasi yigit dogurmus,Nazif Kurthan,6.2,12,"
Adventure, Drama            ",(1966)
Casus,Sedat Simavi,3.9,12,"
Adventure, War            ",(1917)
Marmara Hasan,Mehmet Aslan,6.6,12,"
Action, Adventure            ",(1968)
Can pazari,Ertem Göreç,6.5,12,"
Adventure, Drama            ",(1968)
Tehlikeli Adam,Hasan Kazankaya,6.8,12,"
Adventure, Crime            ",(1965)
Silaha yeminliydim,Kemal Inci,6.4,12,"
Adventure, Drama            ",(1965)
Kanli bugday,Ferit Ceylan,7.0,12,"
Adventure            ",(1965)
Beyaz atli adam,Remzi Jöntürk,5.2,12,"
Adventure            ",(1965)
Yaman delikanli,Yavuz Figenli,5.0,11,"
Adventure, Comedy            ",(1976)
Topal,Orhan Elmas,6.3,11,"
Adventure, Drama            ",(1973)
Sütü bozuk,Irfan Atasoy,4.9,11,"
Adventure            ",(1976)
Dehset gecesi,Orhan Aksoy,5.4,11,"
Action, Adventure, Crime            ",(1989)
Sosyete Sakir,Nejat Saydam,6.0,11,"
Adventure            ",(1970)
Kardesim benim,Yavuz Yalinkiliç,6.6,11,"
Adventure            ",(1968)
Aslan yürekli kabadayi,Memduh Ün,6.2,11,"
Adventure, Crime            ",(1967)
Katiller de aglar,Ülkü Erakalin,5.7,11,"
Adventure, Crime            ",(1966)
Korkusuz kabadayi,Tarik Dursun Kakinç,6.3,11,"
Adventure            ",(1963)
Yedi adim sonra,Yücel Uçanoglu,6.7,11,"
Adventure, Crime            ",(1968)
Camoka'nin dönüsü,Suat Yalaz,7.1,11,"
Adventure            ",(1968)
Örümcek,Taner Oguz,5.2,11,"
Adventure            ",(1972)
Örgüt,Ayhan Isik,7.1,11,"
Adventure            ",(1976)
Deli Ferhat,Mehmet Aslan,6.7,11,"
Adventure            ",(1974)
Altin Çocuk Beyrut'ta,Ertem Göreç,5.1,11,"
Adventure            ",(1967)
Akbulut Malkoçoglu ve Karaoglan'a karsi,Mehmet Aslan,4.1,11,"
Adventure            ",(1967)
Bomba Kemal,Nazif Kurthan,6.3,11,"
Adventure            ",(1966)
Tilki Selim,Nisan Hançer,6.2,11,"
Action, Adventure            ",(1966)
Kamali Zeybek,Nuri Akinci,6.0,11,"
Adventure            ",(1964)
Halime'den mektup var,Süha Dogan,5.5,11,"
Adventure            ",(1964)
Fall of Lotus: A Star Wars Story,Tarik Hatipoglu,7.5,10,"
Action, Adventure, Fantasy            ",(2018)
Çilgin Arzular,Süreyya Duru,3.6,10,"
Adventure, Crime            ",(1974)
Sah Mat,Yilmaz Atadeniz,7.0,10,"
Adventure, Crime, Thriller            ",(1990)
Haydi gençlik hop hop hop,Nuri Ergün,4.3,10,"
Adventure, Romance            ",(1975)
Benimle sevisir misin?,Nazmi Özer,5.3,10,"
Adventure            ",(1972)
Ecel teri,Semih Evin,5.7,10,"
Adventure, Crime            ",(1970)
Trafik Belma,Sirri Gültekin,5.2,10,"
Adventure, Comedy            ",(1967)
Kanun benim,Ertem Göreç,6.7,10,"
Adventure, Crime            ",(1966)
Sev doya doya,Aykut Düz,5.0,10,"
Adventure, Comedy, Romance            ",(1975)
Zehir hafiye,Arsevir Alyanak,5.8,10,"
Adventure, Crime            ",(1963)
Fantoma Istanbul'da bulusalim,Natuk Baytan,6.5,10,"
Adventure, Fantasy            ",(1967)
Bombala oski bombala,Çetin Inanç,5.9,10,"
Action, Adventure, Crime            ",(1972)
Torpido Yilmaz,Cevat Okçugil,6.1,10,"
Adventure            ",(1965)
Kan gövdeyi götürdü,Yilmaz Atadeniz,6.0,10,"
Action, Thriller, Adventure            ",(1965)
Kokla Beni Melahat,Temel Gürsu,4.7,9,"
Adventure, Comedy            ",(1975)
Bin defa ölürüm,Çetin Inanç,5.4,9,"
Adventure, Drama            ",(1985)
Yuvanin bekçileri,Osman F. Seden,6.7,9,"
Adventure, Crime, Drama            ",(1977)
Ölüme köprü,Mehmet Aslan,5.4,9,"
Adventure, Drama            ",(1972)
Komando Behçet,Yilmaz Atadeniz,4.0,9,"
Action, Adventure, War            ",(1974)
Ikizler,Yilmaz Atadeniz,4.9,9,"
Adventure, Drama, Romance            ",(1985)
Bastir Behçet bastir,Yavuz Figenli,6.7,9,"
Adventure            ",(1972)
Gölgedeki adam,Tunç Basaran,5.8,9,"
Adventure, Romance            ",(1970)
Ask ve cinayet melegi,Nuri Ergün,6.1,9,"
Adventure            ",(1972)
Amansiz takip,Semih Evin,2.7,9,"
Adventure            ",(1967)
Aci severim tatli döverim,T. Fikret Uçak,5.6,9,"
Adventure            ",(1975)
Vatan kurtaran aslan,Tunç Basaran,6.1,9,"
Adventure            ",(1966)
Namus kanla yazilir,Zafer Davutoglu,6.8,9,"
Adventure, Drama            ",(1966)
Daglar bizimdir,Nejat Saydam,6.2,9,"
Adventure            ",(1965)
Avare Yavru ve Filinta kovboy,Süreyya Duru,7.8,9,"
Adventure, Drama            ",(1964)
Süpermen Fantoma'ya karsi,Kayahan Arikan,6.1,9,"
Adventure            ",(1969)
The Courier of Angola,Muhsin Ertugrul,5.7,9,"
Adventure            ",(1929)
Lejyon dönüsü,Orhon M. Ariburnu,5.1,9,"
Adventure, Drama, Romance            ",(1957)
Dag kurdu,Çetin Inanç,5.0,9,"
Adventure, Western            ",(1973)
On küçük seytan,Tunç Basaran,5.2,9,"
Adventure, Comedy, Crime            ",(1971)
Karaoglan - Samara seyhin kizi,Suat Yalaz,4.9,9,"
Adventure, History            ",(1969)
Aybiçe kurt kiz,Mehmet Aslan,5.7,9,"
Adventure            ",(1976)
Firari asiklar,Nejat Saydam,6.8,9,"
Adventure, Drama            ",(1970)
Macera kadini,Arsevir Alyanak,6.4,9,"
Adventure, Romance            ",(1964)
In der Hölle ist noch Platz,Ernst Ritter von Theumer,7.1,9,"
Adventure, Crime            ",(1961)
Icimdeki Hazine,Hakan Gürtop,6.6,8,"
Action, Adventure, Thriller            ",(2018)
Palavracilar,T. Fikret Uçak,5.1,8,"
Adventure, Comedy            ",(1974)
Sultanoglu,Temel Gürsu,5.1,8,"
Adventure, Romance            ",(1986)
Kolsuz kahramanin kolu,Temel Gürsu,5.0,8,"
Adventure, Comedy            ",(1973)
Mahkum,Cüneyt Arkin,6.2,8,"
Adventure, Drama, Romance            ",(1985)
Damga,Orhan Elmas,5.1,8,"
Adventure, Crime, Drama            ",(1987)
Kusatma,Yilmaz Duru,5.1,8,"
Adventure, Horror, Thriller            ",(1986)
Vur,Tunç Basaran,5.5,8,"
Adventure, Western            ",(1972)
Ben böyle dogdum,Tunç Basaran,6.6,8,"
Adventure, Crime, Drama            ",(1973)
Çin isi,Ülkü Erakalin,3.2,8,"
Adventure, Comedy            ",(1975)
Evlilik sirketi,Nejat Saydam,4.1,8,"
Adventure, Comedy, Romance            ",(1977)
Önce sev sonra öldür,Natuk Baytan,5.9,8,"
Adventure            ",(1971)
Altin tabancali adam,Çetin Inanç,5.0,8,"
Adventure            ",(1970)
Cesur kabadayi,Yavuz Yalinkiliç,7.8,8,"
Adventure, Drama            ",(1969)
Aci yol,Hasan Karci,1.5,8,"
Adventure            ",(1992)
Beyoglu esrari,Türker Inanoglu,5.1,8,"
Adventure, Crime            ",(1966)
Maskeli Süvari'nin Dönüsü,Kayahan Arikan,6.4,8,"
Adventure, Western            ",(1969)
Killing caniler krali,Yilmaz Atadeniz,5.1,8,"
Adventure, Crime            ",(1967)
Dag kanunu,Yilmaz Atadeniz,6.0,8,"
Adventure            ",(1973)
Hodri meydan,Aydin Arakon,7.1,8,"
Adventure            ",(1962)
Genç Osman,Yavuz Yalinkiliç,6.4,8,"
Adventure, Drama            ",(1962)
Hakanlarin savasi,Mehmet Aslan,4.5,8,"
Action, Adventure            ",(1968)
Efelerin efesi,Sakir Sirmali,5.2,8,"
Adventure, Drama            ",(1952)
Estergon Kalesi,Vedat Örfi Bengü,4.4,8,"
Adventure            ",(1950)
Kilink Frankestayn ve Dr. No'ya Karsi,Nuri Akinci,4.4,8,"
Adventure, Fantasy, Horror            ",(1968)
Öldürmek hakkimdir,Nuri Ergün,6.9,8,"
Adventure, Drama, War            ",(1968)
Her gün ölmektense,Ferit Ceylan,6.8,8,"
Adventure, Drama            ",(1964)
Yolun Sonundaki Karanlik,Orhan Aksoy,7.9,7,"
Adventure, Drama            ",(1987)
Pembe Panter \ Temel Reis: Gangsterlere karsi,Oguz Gözen,4.3,7,"
Adventure, Comedy, Fantasy            ",(1975)
Ölüme yalniz gidilir,Remzi Jöntürk,4.4,7,"
Adventure, Drama, Romance            ",(1976)
Skandal,Kaya Ererez,4.7,7,"
Adventure, Drama, Romance            ",(1987)
Av,Melih Gülgen,4.0,7,"
Adventure, Drama, Romance            ",(1989)
Dört hergele,Aykut Düz,4.7,7,"
Adventure, Comedy            ",(1987)
Intikamci,Çetin Inanç,4.6,7,"
Action, Adventure            ",(1986)
Arabacinin aski,Oksal Pekmezoglu,4.9,7,"
Adventure, Comedy            ",(1977)
Altin tabancali ajan,Çetin Inanç,6.3,7,"
Action, Adventure            ",(1970)
Kadife,Erdogan Kar,7.4,7,"
Adventure, Drama            ",(2012)
Çare sende Allahim,Yilmaz Atadeniz,5.7,7,"
Adventure, Romance            ",(1984)
Küskünüm,Yilmaz Atadeniz,5.4,7,"
Adventure, Drama, Music            ",(1986)
Akrep Mustafa,Semih Evin,5.4,7,"
Adventure            ",(1972)
Akrep,Yilmaz Atadeniz,5.9,7,"
Adventure            ",(1980)
Hem Sevis Hem Dövüs,Yücel Uçanoglu,3.7,7,"
Adventure            ",(1971)
Ölmeden tövbe et,Yücel Uçanoglu,5.0,7,"
Adventure            ",(1971)
Kiralik katiller,Çetin Inanç,6.1,7,"
Adventure            ",(1970)
Kefenin cebi yok,Orhan Aykanat,4.7,7,"
Adventure            ",(1972)
Namus fedaisi,T. Fikret Uçak,4.3,7,"
Adventure            ",(1969)
Bogaziçi soygunu,Hüsamettin Mustafa,3.3,7,"
Adventure            ",(1969)
Ölüm saati,Ertem Göreç,6.6,7,"
Adventure, Crime            ",(1967)
Kanunsuz toprak,Bilge Olgaç,5.3,7,"
Adventure, Drama            ",(1967)
Galatali Mustafa,Aram Gülyüz,5.6,7,"
Adventure, Romance            ",(1967)
Beyoglu'nda vurusanlar,Ertem Göreç,4.3,7,"
Adventure, Crime            ",(1966)
Fisek Necmi,Nisan Hançer,5.6,7,"
Adventure            ",(1965)
Çölde bir Istanbul kizi,Faruk Kenç,8.6,7,"
Adventure, Drama, Romance            ",(1957)
Kara davut,Mahir Canova,7.1,7,"
Adventure            ",(1953)
Kanli para,Orhon M. Ariburnu,6.6,7,"
Adventure            ",(1953)
Karanlikta vurusanlar,Cavit Yürüklü,7.3,7,"
Adventure            ",(1966)
Erkeksen kaçma,Nejat Okçugil,4.0,6,"
Adventure, Romance            ",(1974)
Seytanin kurbanlari,Nejat Okçugil,5.8,6,"
Adventure, Drama            ",(1973)
Zaloglu Rüstem,Natuk Baytan,4.7,6,"
Action, Adventure, Biography            ",(1973)
Can pazari,Orhan Elmas,5.2,6,"
Adventure, Drama, Romance            ",(1976)
Sürgündeki adam,Cüneyt Arkin,4.5,6,"
Adventure            ",(1987)
Korkunç süphe,Çetin Inanç,7.3,6,"
Adventure, Crime, Mystery            ",(1976)
Turhanoglu: Çal Hasan,Yilmaz Atadeniz,4.8,6,"
Action, Adventure, History            ",(1975)
Ikimiz de sevdik,Yücel Uçanoglu,4.0,6,"
Adventure            ",(1977)
Alçaklar Cehenneme Gider,Aram Gülyüz,5.3,6,"
Adventure            ",(1972)
Bomba Ahmet,Yücel Uçanoglu,6.2,6,"
Adventure            ",(1970)
Katil kim,Mehmet Bozkus,5.8,6,"
Adventure            ",(1971)
Asi kabadayi,Çetin Inanç,6.8,6,"
Adventure            ",(1969)
Türk komandolari (Istanbul 44),Hasan Kazankaya,6.7,6,"
Adventure, Crime            ",(1967)
Ringo Gestapo'ya karsi,Cevat Okçugil,5.7,6,"
Adventure, Western            ",(1967)
Ortasark yaniyor,Zafer Davutoglu,7.3,6,"
Adventure, Drama            ",(1967)
Çesmemeydanli Ali,Hasan Kazankaya,5.5,6,"
Adventure            ",(1966)
Bir caniye gönül verdim,Ilhan Engin,6.0,6,"
Adventure, Crime            ",(1965)
Isimsiz kahramanlar,Semih Evin,5.8,6,"
Adventure            ",(1964)
Hizli yasayanlar,Nevzat Pesen,8.3,6,"
Adventure            ",(1964)
Bana derler külhanli,Ülkü Erakalin,7.3,6,"
Adventure            ",(1964)
Ölüme yalniz gidilir,Yavuz Yalinkiliç,5.5,6,"
Adventure, Crime            ",(1962)
Fosforlu oyuna gelmez,Aydin Arakon,5.2,6,"
Adventure            ",(1962)
Çikar yol,Semih Evin,5.7,6,"
Adventure            ",(1962)
Atesli kan,Süreyya Duru,6.0,6,"
Adventure, Drama, Musical            ",(1962)
Çöl kartali Seyh Ahmet,Hüsnü Cantürk,7.2,6,"
Adventure, Drama, History            ",(1968)
Bir Varmis Bir Yokmus,Sirri Gültekin,6.0,6,"
Adventure, Drama            ",(1971)
Bozkurt obasi,Sami Ayanoglu,5.7,6,"
Adventure            ",(1954)
Çete,Çetin Karamanbey,4.8,6,"
Drama, Adventure, War            ",(1950)
Zülfikarin gölgesinde,Fikri Rutkay,2.3,6,"
Adventure            ",(1950)
Akdeniz korsanlari,Kadri Ögelman,3.8,6,"
Adventure, Romance            ",(1950)
Rüzgar Murat,Temel Gürsu,5.7,6,"
Adventure, Drama            ",(1971)
Alti olu var/Ipsala cinayeti,Lütfi Akad,5.7,6,"
Adventure, Drama, Crime            ",(1953)
Daglari bekliyen kiz,Atif Yilmaz,7.0,6,"
Adventure, Drama, Romance            ",(1955)
Müsaadenizle Büyükler,Talip Karamahmutoglu,7.4,5,"
Adventure            ",(2018)
Parola kartal,T. Fikret Uçak,4.6,5,"
Adventure, Crime            ",(1976)
Kanli para,Natuk Baytan,5.4,5,"
Adventure            ",(1972)
Hayat Kadini,Orhan Elmas,2.8,5,"
Adventure, Drama            ",(1986)
Gel gardas gel,Yavuz Figenli,4.4,5,"
Adventure, Comedy            ",(1974)
Evlen de gör,Aram Gülyüz,3.6,5,"
Adventure, Romance            ",(1975)
Tamam mi devam mi?,Sirri Gültekin,4.6,5,"
Adventure, Romance            ",(1975)
Bir yabanci,Artun Yeres,2.8,5,"
Adventure, Romance            ",(1991)
Disi kurt,Osman F. Seden,6.0,5,"
Adventure, Drama            ",(1987)
Kalbimdeki düsman,Ümit Efekan,3.4,5,"
Adventure, Drama, Romance            ",(1987)
Behçet Cezayir'de,Yavuz Figenli,3.2,5,"
Action, Adventure, Crime            ",(1972)
Üç kizgin cengaver,Turgut Demirag,6.2,5,"
Adventure            ",(1971)
Ölüm çemberi,Çetin Inanç,6.4,5,"
Adventure            ",(1970)
Ölüm saçan dudaklar,Cevat Okçugil,6.6,5,"
Adventure, SciFi            ",(1965)
Sahildeki kadin,Aydin Arakon,5.2,5,"
Adventure, Drama            ",(1954)
Aramizda yasayamazsin,Sirri Gültekin,6.0,5,"
Adventure, Thriller            ",(1954)
Antar Fi Bilad Ir-Ruman,Orhon M. Ariburnu,2.6,5,"
Action, Adventure, Drama            ",(1974)
Gönülden yaralilar,Seyfi Havaeri,7.2,5,"
Adventure, Drama, Romance            ",(1949)
Demir perde,Semih Evin,5.0,5,"
Adventure, Drama            ",(1951)
Zit kardesler polis hafiyesi,Nisan Hançer,4.6,5,"
Adventure, Comedy            ",(1953)
Sehitler kalesi,Fikri Rutkay,6.0,5,"
Adventure            ",(1949)
Er meydani,Sami Ayanoglu,6.0,5,"
Adventure            ",(1949)
Efsuncu baba,Aydin Arakon,3.4,5,"
Adventure, Comedy, Romance            ",(1949)
Akincilar,Fikri Rutkay,6.0,5,"
Adventure            ",(1948)
Binbasi Tayfun,Tolgay Ziyal,7.4,5,"
Adventure            ",(1968)
Sehrazat,Halit Refig,5.2,5,"
Adventure, Crime, Thriller            ",(1964)
Route 66,Sinan Yalvac, , ,"
Adventure, Mystery, Romance            ",(III)
Kalles adam,Yilmaz Atadeniz, , ,"
Adventure            ",(1979)
