Open,High,Low,Close,rsi_o,rsi_h,rsi_l,rsi_c
0.6905,0.7311,0.687,0.72815,43.809660211685106,44.743979050280025,53.4560423959463,48.861342669657766
0.72815,0.7501,0.7105,0.73576,53.36332261238255,50.10157366630807,57.28486719495234,51.20207332778122
0.73308,0.7495,0.72633,0.72999,53.36332261238255,50.10157366630807,60.76106205682689,48.79672761979753
0.72999,0.73247,0.69272,0.69488,53.36332261238255,45.03714497818848,53.70140013408416,40.583967577740026
0.69356,0.7159,0.68585,0.70857,44.01625522819091,40.61575973085953,51.55128616329115,43.15957940253961
0.70861,0.72368,0.70039,0.718,48.84135432795178,43.59730918535488,53.55395568169805,45.694728103362074
0.718,0.74666,0.6905,0.73991,51.11026133214273,49.101465621294864,51.27157351778962,50.4542891167163
0.73984,0.74307,0.725,0.73416,55.37319102357719,49.101465621294864,57.16898122037489,48.18049643577225
0.73416,0.7499,0.72,0.72694,52.88995314598607,51.82748914729068,54.78867416009447,45.950384775299106
0.72695,0.7395,0.72367,0.73688,50.453303634836814,49.001205348653095,54.78867416009447,48.51667972394833
0.7365,0.74888,0.7321,0.74124,52.79531844886831,51.83009540516565,56.87128633929338,48.51667972394832
0.74104,0.74892,0.73001,0.7379,52.79531844886831,51.83009540516565,56.87128633929337,48.51667972394832
0.7379,0.74134,0.70267,0.71237,52.79531844886831,48.69731102286634,49.01556927636475,41.188942180814834
0.71024,0.71787,0.68733,0.69559,44.851532595418576,43.08788582427539,44.593201479732166,37.15952350792223
0.6937,0.7049,0.6801,0.689,40.4787977462858,40.57143506128137,42.52714711466209,35.30004280436208
0.689,0.6955,0.65756,0.6685,40.4787977462858,38.17068010800468,38.66841893618746,31.865585504750328
0.66851,0.68735,0.6685,0.68,36.36682175107719,35.88396247177644,41.525353101341715,35.25736750517666
0.68,0.70023,0.67101,0.69128,39.66696524698129,39.76977473063482,41.525353101341715,38.55161741243971
0.69294,0.694,0.66861,0.6833,42.858402220645,37.33311939744012,41.52535310134171,36.54887591776143
0.68329,0.689,0.67405,0.6807,40.5485151899728,35.02227846635353,44.74033386675781,36.54887591776143
0.67808,0.712,0.67594,0.70585,38.324121493211784,42.66596639820764,44.74033386675781,46.26191431561773
0.70942,0.712,0.69647,0.69701,47.609419533663285,42.66596639820764,50.990485243807285,43.85217347928604
0.69889,0.705,0.6855,0.68998,45.16836062059924,39.94137810837536,48.06329780340266,41.52290702629838
0.68665,0.69547,0.6851,0.69059,42.80482174172995,37.371322894302885,48.063297803402655,41.52290702629838
0.68951,0.69854,0.6858,0.69201,42.80482174172995,37.371322894302885,48.063297803402655,41.52290702629838
0.69201,0.69371,0.668,0.67239,42.80482174172995,37.371322894302885,42.035463879048926,36.65892640323552
0.67016,0.68,0.6482,0.65849,37.85655041016501,34.591347579262134,37.03363593504857,34.48384998432702
0.65849,0.66395,0.646,0.65811,35.63819464845976,29.814468775989823,37.03363593504857,34.48384998432702
0.65814,0.67377,0.65511,0.66845,35.63819464845976,34.67215815121578,41.097909949645675,38.7018948471154
0.66997,0.67479,0.66244,0.66875,39.733934507084584,34.67215815121578,44.92619386999801,38.7018948471154
0.66801,0.67036,0.65005,0.66148,39.73393450708458,34.67215815121578,41.98734956730666,36.01289816949529
0.663,0.67818,0.656,0.67756,37.0030048933952,39.87004782831559,45.805202808517365,44.342035712199745
0.67693,0.68255,0.671,0.67766,41.34452833298489,39.87004782831559,52.533408341080275,44.342035712199745
0.67698,0.6799,0.66834,0.67402,41.34452833298489,39.87004782831559,52.533408341080275,44.342035712199745
0.67405,0.67826,0.6611,0.66309,41.34452833298489,39.87004782831559,49.00543515691741,41.008497017492566
0.66309,0.67998,0.66111,0.67996,38.06784370844883,39.87004782831559,49.00543515691741,49.22935642339336
0.67998,0.69139,0.67355,0.68055,47.098143947931604,46.0840246538844,52.690203138945606,49.22935642339336
0.68055,0.68198,0.6715,0.67597,47.098143947931604,41.468875769137576,52.690203138945606,49.22935642339336
0.676,0.67825,0.6656,0.67339,47.0981439479316,41.468875769137576,48.616067793122795,49.22935642339336
0.67483,0.6853,0.668,0.68043,47.0981439479316,47.55962188392186,48.616067793122795,53.579891263369625
0.67816,0.68544,0.67621,0.6801,47.0981439479316,47.55962188392186,52.84474954976379,53.579891263369625
0.6801,0.692,0.67622,0.68408,47.098143947931604,53.206849401437665,52.8447495497638,53.579891263369625
0.68408,0.69,0.6789,0.6891,47.098143947931604,53.20684940143767,52.8447495497638,58.06768484979569
0.6891,0.704,0.688,0.70117,52.870363800974445,58.40213980311127,57.239869554820835,62.021770876654315
0.70115,0.70659,0.69401,0.6994,57.826020576984064,58.40213980311127,61.140400154879075,62.021770876654315
0.6994,0.7015,0.68834,0.69403,57.826020576984064,51.739869666724566,55.671473860254686,55.90760105865096
0.69403,0.705,0.69367,0.7,51.5407080165256,51.73986966672455,59.56641358670146,60.13937202306448
0.7,0.70141,0.68203,0.688,56.61868752086893,51.73986966672455,54.417227965846656,54.50577675805501
0.68734,0.69115,0.67275,0.67839,50.87723160741711,45.28741371765548,49.78275155945584,49.511030785813034
0.67713,0.67969,0.66666,0.6759,45.868149616702674,39.92533734244433,45.60042593046111,49.511030785813034
0.6758,0.682,0.67236,0.67612,45.868149616702674,39.92533734244434,50.113825957751395,49.511030785813034
0.67612,0.67817,0.66316,0.67001,45.868149616702674,39.92533734244434,46.00343377815201,44.42633043031937
0.67001,0.67601,0.665,0.67429,40.845499455993576,39.92533734244434,46.003433778152,44.42633043031937
0.67408,0.67467,0.66283,0.664,40.845499455993576,39.92533734244433,46.003433778152,39.69806253526344
0.664,0.67022,0.65658,0.66602,36.24279811173023,39.92533734244433,41.72865060350863,39.69806253526344
0.6661,0.67217,0.66001,0.6601,36.24279811173023,39.92533734244433,41.728650603508626,35.336388908451795
0.66001,0.66276,0.635,0.63782,32.053737642623986,33.30146951572563,31.533624267651618,28.574384908314656
0.63782,0.64488,0.625,0.64186,25.664578277059093,24.534418828082252,28.991008354394737,28.574384908314656
0.64185,0.64186,0.612,0.61207,25.664578277059107,24.534418828082252,26.674725882535142,21.437754868133922
0.61414,0.6274,0.601,0.61708,19.056571977414137,21.285016538173053,24.561402110495365,27.901796777305705
0.61694,0.625,0.59311,0.59925,19.056571977414137,21.285016538173053,22.630562886461888,23.70149333354219
0.59916,0.6101,0.5731,0.60775,15.892741269483963,18.450917396071702,19.353613715511827,29.422463441082925
0.60965,0.628,0.58111,0.59198,22.79466939166204,36.62568947195833,25.186817716371806,25.331470573037393
0.59053,0.615,0.59,0.60556,19.370920588238135,32.70132019372147,30.59322549018941,30.532463644513783
0.60738,0.6189,0.602,0.60408,30.59707593328011,32.70132019372147,35.604742812887494,30.532463644513783
0.60406,0.613,0.57617,0.60205,30.59707593328011,29.086809517794663,28.870011566503706,30.532463644513783
0.60299,0.6308,0.592,0.63,30.59707593328011,42.72264770376554,37.37465262459027,44.91032239516878
0.63,0.64,0.61243,0.63623,44.95528526941812,48.0967289750351,44.51855771921868,48.72029017838439
0.63478,0.636,0.613,0.62814,44.95528526941812,48.09672897503509,44.51855771921868,45.343161900947095
0.62966,0.63391,0.61928,0.62865,41.626111475263315,48.09672897503509,47.96090464991597,45.34316190094709
0.62863,0.63061,0.60002,0.61031,41.626111475263315,48.09672897503509,42.30716852523246,39.062603743692875
