Open,High,Low,Close,rsi_o,rsi_h,rsi_l,rsi_c
4261.48,4349.99,4261.32,4349.99,,,,
4333.32,4485.39,4333.32,4427.3,,,,
4436.06,4485.39,4333.42,4352.34,,,,
4352.33,4354.84,4200.74,4325.23,,,,
4307.56,4369.69,4258.56,4285.08,,,,
4285.08,4340.62,4134.61,4292.39,,,,
4292.39,4340.62,4234.43,4300.25,,,,
4285.0,4371.52,4259.85,4340.31,,,,
4320.52,4340.31,4193.7,4236.89,,,,
4234.54,4297.75,4015.7,4136.28,,,,
4135.0,4136.48,3938.77,4108.37,,,,
4108.37,4184.69,4084.28,4138.55,,,,
4138.5,4156.0,3933.21,4033.47,,,,
4033.47,4082.25,3850.0,3957.6,,,,
3945.12,4100.0,3928.89,3972.05,30.506260475204584,33.204337485387185,37.130579536216175,24.194297263341895
4036.19,4103.92,3953.4,4076.12,37.9999492544635,33.581099345194716,38.38970798953383,34.25635578165229
4088.71,4149.99,4051.47,4139.98,41.891508409469594,38.00677638912103,43.28424738057145,39.55801403262184
4120.98,4139.98,4044.0,4094.62,44.208674694971144,37.423290238515506,43.00400322997583,37.259616477562496
4094.62,4156.56,4081.19,4155.87,42.71043027294033,39.09124538735105,44.91615003718421,42.147600502691304
4155.87,4211.08,4032.62,4106.53,47.18905318995845,44.34458053496131,42.892280002165236,39.4793284880011
4106.53,4125.43,4063.35,4125.0,44.19202663055342,38.697834504482586,44.593345988456385,40.98547965167299
4125.0,4185.94,4091.59,4164.6,45.585242647201376,44.11233204868693,46.17990991326597,44.19228108422392
4161.59,4171.62,4069.13,4086.29,48.33683090339793,43.14120693742083,45.07441811988096,39.60864722725713
4069.13,4119.62,4039.0,4084.76,42.4898921806928,39.72152228396508,43.56766939322151,39.522395926344366
4079.26,4104.68,3953.4,4043.63,43.29913764254024,38.77063589743584,39.52522232486399,37.17859571991789
4043.63,4088.12,4000.01,4023.11,41.10807740859146,37.69351656595252,42.645801801848776,36.03056956781991
4023.11,4023.11,3911.79,4022.0,39.857162790099714,33.73162425111602,38.58719641804433,35.965873227536406
4005.99,4042.11,3918.8,4027.05,38.79643627791837,35.853722977162704,39.0833002228493,36.52430374375922
4027.05,4070.49,3950.0,4016.0,40.88076002033722,38.99611405170043,41.35406831653984,35.78884068250103
4016.0,4016.0,3688.97,3862.39,40.108936156323246,35.409402318292464,30.95691220937728,27.499124216596655
3863.0,3868.57,3400.0,3798.08,31.297879537431953,27.92547648779187,23.817790162221243,24.898872285682373
3798.08,3920.31,3750.08,3866.48,28.44272383320846,33.25689218015064,41.43772619718997,32.238009312229636
3866.48,3990.12,3786.81,3858.23,35.15477359234818,39.73437578249647,42.92915784291341,31.83392567368999
3858.23,4104.82,3853.47,3984.24,34.73160950206187,48.56669561526387,45.63518649082801,43.485813090074615
3984.5,4061.54,3944.03,4040.0,45.537342769999746,45.8369074046532,49.16184704436074,47.742566652342134
4040.0,4127.99,4013.89,4100.41,49.49521147191382,50.44256487361475,51.76150583929056,51.96398818885278
4084.54,4115.87,4035.32,4074.88,52.479788771766316,49.613890734688916,52.56285793411561,50.12126814683613
4081.63,4242.32,4057.0,4237.99,52.26248473809988,57.46504482597018,53.40615382882017,59.904221639767414
4205.98,4265.8,4150.65,4197.05,59.90303585713589,58.75035181228425,56.965054858052916,56.888237861932424
4226.94,4259.58,4103.51,4117.07,61.03509386703378,58.248216806557664,54.70018814400469,51.43960617814029
4136.48,4178.65,4069.8,4114.01,53.955002024298246,52.018456621386775,53.075093151944685,51.23740818856484
4147.0,4204.55,4085.01,4113.58,54.6143604705897,53.724214555948954,53.74285848439499,51.20694749424118
4113.58,4177.64,4090.39,4153.32,52.06371745791101,51.66893312734541,53.99225429197244,53.932718221133854
4153.8,4250.94,4150.0,4202.0,54.79964728731388,56.54546725417925,56.77315465375965,57.09463425754998
